Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00004_00000.ppm;44;43;6;5;39;38;4
00004_00001.ppm;45;43;6;5;39;38;4
00004_00002.ppm;44;44;5;5;39;39;4
00004_00003.ppm;46;45;6;5;41;40;4
00004_00004.ppm;46;46;5;5;41;41;4
00004_00005.ppm;48;48;6;6;43;43;4
00004_00006.ppm;48;48;5;5;43;43;4
00004_00007.ppm;51;50;6;5;45;44;4
00004_00008.ppm;52;52;6;6;46;46;4
00004_00009.ppm;53;52;6;5;48;47;4
00004_00010.ppm;53;53;5;5;48;48;4
00004_00011.ppm;56;55;6;6;50;50;4
00004_00012.ppm;57;55;6;5;52;50;4
00004_00013.ppm;57;57;5;6;52;52;4
00004_00014.ppm;59;58;6;5;54;52;4
00004_00015.ppm;63;62;6;5;58;56;4
00004_00016.ppm;64;65;5;6;59;60;4
00004_00017.ppm;69;70;6;7;63;64;4
00004_00018.ppm;72;72;6;6;66;65;4
00004_00019.ppm;76;76;6;7;69;69;4
00004_00020.ppm;81;79;7;7;74;72;4
00004_00021.ppm;85;84;8;8;78;76;4
00004_00022.ppm;88;87;7;8;81;80;4
00004_00023.ppm;94;92;8;8;86;84;4
00004_00024.ppm;104;100;9;8;95;92;4
00004_00025.ppm;107;103;9;9;98;94;4
00004_00026.ppm;115;111;10;10;105;102;4
00004_00027.ppm;131;124;12;10;119;114;4
00004_00028.ppm;133;129;11;11;122;118;4
00004_00029.ppm;145;141;13;13;133;129;4
00005_00000.ppm;43;42;6;5;38;37;4
00005_00001.ppm;44;42;6;5;38;37;4
00005_00002.ppm;45;43;6;5;39;38;4
00005_00003.ppm;44;44;5;5;39;39;4
00005_00004.ppm;46;45;6;5;41;40;4
00005_00005.ppm;46;47;5;6;41;42;4
00005_00006.ppm;48;47;6;5;43;42;4
00005_00007.ppm;49;48;5;5;43;43;4
00005_00008.ppm;50;50;5;5;44;44;4
00005_00009.ppm;51;52;5;6;46;47;4
00005_00010.ppm;53;54;5;6;48;49;4
00005_00011.ppm;54;53;6;5;49;48;4
00005_00012.ppm;56;55;5;5;51;50;4
00005_00013.ppm;58;57;6;5;53;51;4
00005_00014.ppm;59;59;5;5;54;53;4
00005_00015.ppm;62;61;6;6;57;56;4
00005_00016.ppm;64;64;5;6;59;59;4
00005_00017.ppm;68;67;6;6;62;61;4
00005_00018.ppm;70;69;6;6;64;63;4
00005_00019.ppm;74;73;6;6;67;66;4
00005_00020.ppm;79;78;7;7;72;71;4
00005_00021.ppm;83;84;7;8;75;76;4
00005_00022.ppm;88;89;8;8;81;82;4
00005_00023.ppm;93;96;8;9;85;87;4
00005_00024.ppm;98;100;8;9;90;92;4
00005_00025.ppm;106;106;10;9;97;97;4
00005_00026.ppm;110;106;9;9;101;96;4
00005_00027.ppm;120;118;10;10;109;107;4
00005_00028.ppm;133;129;12;11;122;118;4
00005_00029.ppm;142;140;12;13;130;128;4
00006_00000.ppm;28;28;6;6;23;23;4
00006_00001.ppm;28;30;5;6;23;24;4
00006_00002.ppm;29;30;5;6;24;25;4
00006_00003.ppm;30;31;5;6;25;26;4
00006_00004.ppm;30;32;5;6;25;26;4
00006_00005.ppm;31;32;5;6;26;27;4
00006_00006.ppm;32;32;5;5;26;26;4
00006_00007.ppm;34;33;6;6;28;28;4
00006_00008.ppm;34;33;6;5;29;28;4
00006_00009.ppm;34;35;6;6;29;30;4
00006_00010.ppm;34;36;6;6;29;31;4
00006_00011.ppm;36;38;6;6;31;33;4
00006_00012.ppm;36;37;5;5;30;32;4
00006_00013.ppm;38;39;6;5;33;34;4
00006_00014.ppm;39;40;5;5;34;35;4
00006_00015.ppm;41;44;5;6;36;38;4
00006_00016.ppm;43;46;5;6;38;41;4
00006_00017.ppm;46;47;6;5;41;42;4
00006_00018.ppm;49;51;6;6;44;46;4
00006_00019.ppm;51;52;6;5;46;47;4
00006_00020.ppm;55;56;6;5;49;50;4
00006_00021.ppm;57;58;6;5;52;53;4
00006_00022.ppm;60;62;5;5;55;57;4
00006_00023.ppm;64;68;5;6;59;62;4
00006_00024.ppm;74;74;7;6;67;68;4
00006_00025.ppm;82;84;8;8;75;77;4
00006_00026.ppm;94;95;9;8;85;86;4
00006_00027.ppm;98;100;8;8;90;92;4
00006_00028.ppm;116;118;10;10;106;108;4
00006_00029.ppm;135;137;11;12;124;126;4
00007_00000.ppm;29;29;6;5;24;24;4
00007_00001.ppm;29;30;6;6;24;25;4
00007_00002.ppm;30;29;6;5;25;24;4
00007_00003.ppm;30;30;5;5;25;25;4
00007_00004.ppm;30;32;5;6;25;26;4
00007_00005.ppm;31;31;5;5;26;26;4
00007_00006.ppm;32;32;5;5;26;26;4
00007_00007.ppm;33;32;6;5;28;27;4
00007_00008.ppm;33;32;6;5;28;27;4
00007_00009.ppm;34;33;6;6;28;28;4
00007_00010.ppm;33;33;5;5;28;28;4
00007_00011.ppm;34;34;5;6;28;29;4
00007_00012.ppm;34;35;5;6;29;30;4
00007_00013.ppm;35;34;6;5;30;29;4
00007_00014.ppm;36;35;6;5;31;30;4
00007_00015.ppm;36;37;5;6;30;31;4
00007_00016.ppm;37;37;5;6;31;32;4
00007_00017.ppm;37;37;5;5;32;32;4
00007_00018.ppm;39;38;6;5;34;33;4
00007_00019.ppm;40;41;6;6;35;35;4
00007_00020.ppm;41;41;6;5;36;35;4
00007_00021.ppm;41;43;5;6;36;37;4
00007_00022.ppm;43;43;6;5;38;37;4
00007_00023.ppm;44;47;5;6;39;41;4
00007_00024.ppm;45;47;5;5;40;41;4
00007_00025.ppm;47;49;5;6;42;44;4
00007_00026.ppm;50;51;6;6;45;46;4
00007_00027.ppm;52;52;6;5;46;46;4
00007_00028.ppm;53;53;6;5;47;47;4
00007_00029.ppm;54;54;6;5;49;49;4
00008_00000.ppm;27;26;6;5;22;21;4
00008_00001.ppm;27;27;6;6;22;22;4
00008_00002.ppm;28;27;6;5;23;22;4
00008_00003.ppm;29;29;5;5;23;24;4
00008_00004.ppm;30;31;6;6;25;26;4
00008_00005.ppm;31;31;6;6;25;26;4
00008_00006.ppm;31;31;6;6;25;26;4
00008_00007.ppm;31;32;6;6;26;27;4
00008_00008.ppm;31;32;5;5;25;27;4
00008_00009.ppm;31;34;5;6;26;29;4
00008_00010.ppm;32;34;5;5;26;28;4
00008_00011.ppm;34;34;6;5;28;29;4
00008_00012.ppm;33;36;5;6;28;31;4
00008_00013.ppm;34;38;5;6;29;32;4
00008_00014.ppm;35;38;5;5;30;32;4
00008_00015.ppm;37;40;5;6;32;35;4
00008_00016.ppm;40;41;6;5;35;36;4
00008_00017.ppm;42;44;6;6;37;38;4
00008_00018.ppm;44;46;6;6;39;40;4
00008_00019.ppm;44;45;5;5;39;40;4
00008_00020.ppm;49;49;6;6;43;43;4
00008_00021.ppm;52;51;6;6;47;46;4
00008_00022.ppm;55;54;6;5;50;49;4
00008_00023.ppm;59;58;6;5;54;53;4
00008_00024.ppm;65;63;6;5;60;58;4
00008_00025.ppm;73;72;7;7;67;66;4
00008_00026.ppm;83;83;7;8;76;76;4
00008_00027.ppm;88;88;8;8;81;81;4
00008_00028.ppm;103;104;9;9;94;95;4
00008_00029.ppm;122;122;11;10;111;112;4
00009_00000.ppm;31;30;6;5;26;25;4
00009_00001.ppm;30;31;5;6;25;26;4
00009_00002.ppm;32;31;6;5;26;25;4
00009_00003.ppm;32;33;5;6;26;27;4
00009_00004.ppm;32;33;5;6;27;28;4
00009_00005.ppm;32;33;5;6;27;28;4
00009_00006.ppm;33;34;5;6;28;29;4
00009_00007.ppm;34;35;5;6;28;29;4
00009_00008.ppm;34;35;5;5;29;29;4
00009_00009.ppm;36;36;6;6;31;31;4
00009_00010.ppm;35;36;5;5;30;30;4
00009_00011.ppm;37;36;6;5;32;31;4
00009_00012.ppm;37;37;6;5;32;31;4
00009_00013.ppm;39;39;6;6;33;33;4
00009_00014.ppm;38;38;5;5;33;33;4
00009_00015.ppm;40;38;6;5;34;33;4
00009_00016.ppm;40;39;5;5;34;34;4
00009_00017.ppm;42;39;6;5;36;34;4
00009_00018.ppm;44;43;6;5;39;38;4
00009_00019.ppm;44;45;5;6;39;40;4
00009_00020.ppm;45;46;5;5;40;41;4
00009_00021.ppm;46;48;5;6;41;43;4
00009_00022.ppm;48;49;6;6;43;44;4
00009_00023.ppm;49;50;5;5;44;45;4
00009_00024.ppm;52;52;6;6;47;47;4
00009_00025.ppm;53;53;5;5;48;48;4
00009_00026.ppm;55;56;5;6;50;51;4
00009_00027.ppm;58;57;6;5;53;52;4
00009_00028.ppm;62;62;6;6;57;57;4
00009_00029.ppm;65;64;6;6;60;59;4
00010_00000.ppm;28;27;6;5;23;22;4
00010_00001.ppm;29;29;6;6;23;23;4
00010_00002.ppm;28;29;5;6;23;24;4
00010_00003.ppm;28;29;5;6;23;24;4
00010_00004.ppm;30;29;6;5;25;24;4
00010_00005.ppm;30;30;6;6;25;25;4
00010_00006.ppm;31;30;6;5;25;25;4
00010_00007.ppm;31;31;5;5;25;26;4
00010_00008.ppm;31;33;5;6;26;28;4
00010_00009.ppm;32;33;5;6;26;28;4
00010_00010.ppm;33;34;5;6;27;29;4
00010_00011.ppm;33;35;5;6;28;30;4
00010_00012.ppm;35;34;6;5;29;29;4
00010_00013.ppm;34;36;5;6;29;31;4
00010_00014.ppm;37;36;6;5;31;31;4
00010_00015.ppm;37;38;5;5;32;33;4
00010_00016.ppm;39;40;6;5;34;34;4
00010_00017.ppm;40;42;5;6;35;37;4
00010_00018.ppm;43;45;5;6;37;39;4
00010_00019.ppm;46;47;6;6;41;42;4
00010_00020.ppm;48;49;6;6;43;44;4
00010_00021.ppm;50;51;5;6;44;45;4
00010_00022.ppm;52;51;5;5;47;46;4
00010_00023.ppm;54;54;5;5;49;49;4
00010_00024.ppm;57;58;5;5;52;53;4
00010_00025.ppm;65;65;6;5;59;59;4
00010_00026.ppm;76;77;6;7;69;70;4
00010_00027.ppm;85;84;7;7;78;77;4
00010_00028.ppm;95;95;9;9;87;86;4
00010_00029.ppm;103;104;9;10;94;95;4
00011_00000.ppm;28;27;6;5;23;22;4
00011_00001.ppm;28;29;5;6;22;23;4
00011_00002.ppm;30;28;6;5;24;23;4
00011_00003.ppm;30;29;6;5;25;24;4
00011_00004.ppm;31;30;6;6;25;25;4
00011_00005.ppm;31;30;6;5;26;25;4
00011_00006.ppm;31;32;6;6;26;26;4
00011_00007.ppm;32;31;6;5;27;26;4
00011_00008.ppm;32;33;6;6;27;28;4
00011_00009.ppm;32;33;6;6;27;28;4
00011_00010.ppm;34;34;6;5;28;28;4
00011_00011.ppm;34;35;5;5;29;30;4
00011_00012.ppm;35;36;6;6;30;31;4
00011_00013.ppm;37;37;6;6;32;32;4
00011_00014.ppm;37;37;5;5;31;32;4
00011_00015.ppm;38;40;5;6;32;34;4
00011_00016.ppm;38;40;5;6;33;35;4
00011_00017.ppm;41;41;5;5;35;36;4
00011_00018.ppm;43;43;6;5;38;37;4
00011_00019.ppm;42;43;5;5;37;38;4
00011_00020.ppm;45;46;6;6;40;41;4
00011_00021.ppm;47;48;5;5;42;43;4
00011_00022.ppm;49;52;5;6;44;47;4
00011_00023.ppm;53;54;6;5;48;49;4
00011_00024.ppm;57;59;6;6;52;54;4
00011_00025.ppm;58;62;5;5;53;57;4
00011_00026.ppm;64;69;6;6;59;63;4
00011_00027.ppm;69;72;7;6;63;66;4
00011_00028.ppm;75;83;7;8;69;76;4
00011_00029.ppm;86;93;8;8;79;85;4
00012_00000.ppm;29;29;5;5;24;24;4
00012_00001.ppm;30;30;6;5;25;24;4
00012_00002.ppm;31;30;6;5;26;25;4
00012_00003.ppm;32;30;6;5;26;25;4
00012_00004.ppm;32;32;6;6;27;27;4
00012_00005.ppm;31;33;5;6;26;28;4
00012_00006.ppm;33;33;6;6;28;28;4
00012_00007.ppm;33;33;6;6;28;28;4
00012_00008.ppm;34;33;6;5;29;28;4
00012_00009.ppm;35;32;6;5;30;27;4
00012_00010.ppm;35;34;6;5;30;29;4
00012_00011.ppm;35;36;5;6;30;30;4
00012_00012.ppm;37;36;6;5;32;31;4
00012_00013.ppm;37;38;5;6;32;33;4
00012_00014.ppm;39;40;5;6;34;35;4
00012_00015.ppm;41;42;5;6;36;37;4
00012_00016.ppm;44;43;6;6;38;38;4
00012_00017.ppm;45;45;5;6;39;39;4
00012_00018.ppm;47;45;6;5;42;40;4
00012_00019.ppm;49;48;6;5;44;43;4
00012_00020.ppm;51;51;6;6;46;46;4
00012_00021.ppm;53;54;5;6;48;49;4
00012_00022.ppm;58;56;6;6;53;51;4
00012_00023.ppm;61;59;6;5;56;54;4
00012_00024.ppm;65;64;6;5;60;59;4
00012_00025.ppm;73;70;7;6;67;64;4
00012_00026.ppm;82;80;7;7;75;73;4
00012_00027.ppm;91;88;8;8;83;81;4
00012_00028.ppm;105;103;9;9;96;94;4
00012_00029.ppm;119;115;10;10;109;105;4
00013_00000.ppm;26;28;5;6;21;23;4
00013_00001.ppm;28;28;6;5;23;23;4
00013_00002.ppm;28;29;6;6;23;24;4
00013_00003.ppm;27;27;5;5;22;22;4
00013_00004.ppm;29;30;6;6;24;25;4
00013_00005.ppm;29;29;6;6;24;24;4
00013_00006.ppm;28;29;5;6;23;24;4
00013_00007.ppm;30;29;6;5;25;24;4
00013_00008.ppm;32;33;6;6;27;28;4
00013_00009.ppm;31;32;5;5;26;26;4
00013_00010.ppm;32;33;6;6;27;28;4
00013_00011.ppm;33;34;6;6;28;29;4
00013_00012.ppm;34;35;6;6;28;29;4
00013_00013.ppm;35;37;6;6;30;32;4
00013_00014.ppm;37;36;6;5;31;31;4
00013_00015.ppm;36;38;5;6;31;33;4
00013_00016.ppm;38;38;6;5;33;33;4
00013_00017.ppm;39;41;5;6;34;35;4
00013_00018.ppm;42;43;6;6;37;37;4
00013_00019.ppm;44;46;5;6;38;40;4
00013_00020.ppm;46;47;5;5;40;42;4
00013_00021.ppm;48;50;5;5;42;45;4
00013_00022.ppm;51;55;5;6;46;50;4
00013_00023.ppm;56;58;6;5;51;53;4
00013_00024.ppm;60;62;6;5;55;57;4
00013_00025.ppm;63;68;6;7;58;62;4
00013_00026.ppm;72;76;6;7;66;70;4
00013_00027.ppm;83;87;8;7;76;80;4
00013_00028.ppm;95;104;9;10;87;95;4
00013_00029.ppm;113;129;10;12;104;118;4
00014_00000.ppm;27;28;5;6;22;23;4
00014_00001.ppm;27;27;5;5;22;22;4
00014_00002.ppm;29;30;6;6;24;25;4
00014_00003.ppm;28;30;5;6;23;25;4
00014_00004.ppm;30;30;6;6;24;25;4
00014_00005.ppm;30;30;6;5;25;25;4
00014_00006.ppm;31;32;6;6;26;27;4
00014_00007.ppm;31;31;6;5;26;26;4
00014_00008.ppm;31;32;5;6;25;27;4
00014_00009.ppm;33;32;6;5;27;27;4
00014_00010.ppm;33;34;5;6;28;29;4
00014_00011.ppm;34;33;6;5;29;28;4
00014_00012.ppm;34;36;5;6;29;31;4
00014_00013.ppm;35;36;5;5;30;31;4
00014_00014.ppm;37;38;6;6;32;33;4
00014_00015.ppm;37;38;6;5;32;33;4
00014_00016.ppm;37;40;6;6;32;34;4
00014_00017.ppm;38;41;5;6;33;36;4
00014_00018.ppm;40;42;5;5;34;37;4
00014_00019.ppm;42;44;6;5;37;39;4
00014_00020.ppm;43;46;5;5;38;41;4
00014_00021.ppm;45;48;5;5;40;43;4
00014_00022.ppm;48;51;6;6;43;46;4
00014_00023.ppm;50;53;5;5;45;48;4
00014_00024.ppm;52;55;5;5;47;50;4
00014_00025.ppm;56;59;5;6;50;54;4
00014_00026.ppm;61;65;5;6;56;60;4
00014_00027.ppm;63;68;5;6;58;62;4
00014_00028.ppm;69;73;6;6;63;67;4
00014_00029.ppm;79;86;7;8;72;79;4
00015_00000.ppm;28;29;5;6;23;24;4
00015_00001.ppm;30;29;6;5;24;23;4
00015_00002.ppm;29;31;5;6;24;25;4
00015_00003.ppm;30;31;5;6;25;26;4
00015_00004.ppm;31;31;6;6;26;26;4
00015_00005.ppm;31;31;6;6;26;26;4
00015_00006.ppm;30;30;5;5;25;25;4
00015_00007.ppm;31;31;5;5;26;26;4
00015_00008.ppm;33;33;6;6;28;28;4
00015_00009.ppm;34;33;6;6;28;28;4
00015_00010.ppm;35;35;6;6;30;29;4
00015_00011.ppm;36;35;5;5;30;29;4
00015_00012.ppm;36;35;5;5;31;30;4
00015_00013.ppm;37;36;6;6;32;31;4
00015_00014.ppm;38;35;6;5;32;30;4
00015_00015.ppm;38;37;6;6;33;32;4
00015_00016.ppm;39;38;6;6;33;32;4
00015_00017.ppm;39;38;6;6;33;32;4
00015_00018.ppm;39;38;6;6;34;33;4
00015_00019.ppm;39;37;6;5;34;32;4
00015_00020.ppm;39;37;5;5;33;32;4
00015_00021.ppm;40;39;6;6;35;34;4
00015_00022.ppm;40;40;5;6;35;35;4
00015_00023.ppm;42;42;5;6;36;36;4
00015_00024.ppm;42;41;5;5;37;36;4
00015_00025.ppm;43;43;5;5;38;37;4
00015_00026.ppm;44;45;5;6;39;39;4
00015_00027.ppm;45;44;5;5;40;39;4
00015_00028.ppm;47;45;6;5;42;40;4
00015_00029.ppm;46;47;5;6;41;41;4
00016_00000.ppm;30;32;6;5;25;27;4
00016_00001.ppm;29;32;5;5;24;27;4
00016_00002.ppm;29;32;5;5;24;27;4
00016_00003.ppm;29;32;5;5;24;27;4
00016_00004.ppm;30;33;5;5;24;27;4
00016_00005.ppm;30;34;5;6;24;28;4
00016_00006.ppm;31;34;6;6;26;29;4
00016_00007.ppm;31;35;5;6;25;29;4
00016_00008.ppm;31;34;5;5;25;28;4
00016_00009.ppm;31;35;5;5;26;29;4
00016_00010.ppm;31;36;5;6;26;30;4
00016_00011.ppm;32;35;5;5;27;30;4
00016_00012.ppm;35;37;6;5;30;32;4
00016_00013.ppm;36;38;6;5;31;33;4
00016_00014.ppm;37;39;6;5;32;34;4
00016_00015.ppm;37;41;5;6;32;36;4
00016_00016.ppm;39;41;6;5;34;36;4
00016_00017.ppm;40;43;6;6;35;38;4
00016_00018.ppm;40;44;5;6;35;39;4
00016_00019.ppm;43;46;6;6;38;41;4
00016_00020.ppm;44;47;6;6;39;42;4
00016_00021.ppm;44;49;5;6;39;44;4
00016_00022.ppm;46;51;5;6;40;45;4
00016_00023.ppm;48;51;6;5;43;46;4
00016_00024.ppm;50;52;6;5;44;47;4
00016_00025.ppm;50;54;5;5;45;49;4
00016_00026.ppm;53;57;6;6;48;52;4
00016_00027.ppm;58;61;6;5;52;56;4
00016_00028.ppm;61;64;6;5;55;59;4
00016_00029.ppm;62;70;5;7;57;64;4
00017_00000.ppm;30;31;6;6;25;26;4
00017_00001.ppm;29;30;5;5;24;25;4
00017_00002.ppm;29;30;5;5;24;25;4
00017_00003.ppm;30;31;6;6;25;26;4
00017_00004.ppm;30;31;5;5;25;26;4
00017_00005.ppm;30;32;5;6;25;27;4
00017_00006.ppm;32;33;6;6;27;28;4
00017_00007.ppm;31;33;5;5;26;27;4
00017_00008.ppm;32;34;5;6;26;28;4
00017_00009.ppm;33;35;6;6;28;29;4
00017_00010.ppm;34;36;6;6;28;30;4
00017_00011.ppm;34;35;6;5;29;29;4
00017_00012.ppm;35;36;6;5;30;31;4
00017_00013.ppm;35;37;5;5;29;31;4
00017_00014.ppm;36;37;6;5;31;32;4
00017_00015.ppm;36;38;5;5;31;33;4
00017_00016.ppm;38;39;6;5;33;34;4
00017_00017.ppm;38;40;5;5;32;34;4
00017_00018.ppm;38;40;5;5;33;35;4
00017_00019.ppm;39;41;5;5;34;36;4
00017_00020.ppm;40;43;5;6;35;38;4
00017_00021.ppm;41;44;5;6;35;38;4
00017_00022.ppm;42;46;5;6;36;40;4
00017_00023.ppm;43;47;6;6;38;41;4
00017_00024.ppm;43;46;5;5;38;41;4
00017_00025.ppm;45;49;5;6;40;44;4
00017_00026.ppm;47;49;6;5;42;44;4
00017_00027.ppm;47;50;5;5;42;45;4
00017_00028.ppm;49;52;6;5;44;46;4
00017_00029.ppm;51;54;5;5;46;49;4
00018_00000.ppm;36;38;5;5;31;33;4
00018_00001.ppm;37;39;5;5;31;33;4
00018_00002.ppm;38;40;6;6;33;35;4
00018_00003.ppm;37;41;5;6;32;35;4
00018_00004.ppm;39;42;6;6;34;36;4
00018_00005.ppm;39;43;5;6;34;37;4
00018_00006.ppm;41;42;6;5;36;37;4
00018_00007.ppm;41;43;5;5;35;38;4
00018_00008.ppm;42;45;5;6;36;40;4
00018_00009.ppm;42;45;5;5;37;40;4
00018_00010.ppm;43;47;5;6;38;42;4
00018_00011.ppm;44;48;5;6;39;43;4
00018_00012.ppm;46;48;6;5;41;43;4
00018_00013.ppm;46;50;5;6;41;45;4
00018_00014.ppm;48;50;6;5;43;45;4
00018_00015.ppm;49;52;6;6;44;47;4
00018_00016.ppm;50;52;6;5;45;47;4
00018_00017.ppm;51;54;6;6;46;49;4
00018_00018.ppm;51;54;5;5;46;49;4
00018_00019.ppm;54;56;6;5;48;51;4
00018_00020.ppm;55;59;6;6;50;54;4
00018_00021.ppm;56;60;5;5;51;55;4
00018_00022.ppm;58;63;5;6;53;58;4
00018_00023.ppm;60;64;5;5;55;59;4
00018_00024.ppm;63;69;6;6;58;62;4
00018_00025.ppm;66;72;6;7;60;65;4
00018_00026.ppm;70;74;7;7;64;68;4
00018_00027.ppm;73;76;7;6;67;70;4
00018_00028.ppm;76;82;7;7;70;75;4
00018_00029.ppm;81;87;7;8;74;80;4
00019_00000.ppm;33;32;6;5;28;27;4
00019_00001.ppm;34;34;6;6;29;29;4
00019_00002.ppm;34;34;5;5;29;29;4
00019_00003.ppm;34;35;5;6;29;30;4
00019_00004.ppm;36;35;6;5;31;30;4
00019_00005.ppm;35;35;5;5;30;30;4
00019_00006.ppm;35;35;5;5;30;30;4
00019_00007.ppm;36;35;6;5;31;30;4
00019_00008.ppm;38;37;6;5;33;32;4
