Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00011_00009.ppm;33;34;5;6;28;29;6
00011_00010.ppm;36;35;6;5;31;30;6
00011_00011.ppm;36;37;5;6;31;32;6
00011_00012.ppm;37;37;6;6;32;32;6
00011_00013.ppm;36;37;5;6;31;32;6
00011_00014.ppm;38;37;6;5;33;32;6
00011_00015.ppm;39;39;5;5;34;34;6
00011_00016.ppm;40;40;5;5;35;35;6
00011_00017.ppm;41;42;5;6;36;37;6
00011_00018.ppm;43;43;6;6;38;38;6
00011_00019.ppm;43;43;5;5;38;38;6
00011_00020.ppm;45;44;6;5;40;39;6
00011_00021.ppm;48;49;5;6;43;44;6
00011_00022.ppm;49;50;5;6;44;45;6
00011_00023.ppm;51;51;5;5;46;46;6
00011_00024.ppm;55;54;6;5;50;49;6
00011_00025.ppm;56;56;5;5;51;51;6
00011_00026.ppm;59;59;6;6;54;54;6
00011_00027.ppm;63;67;5;6;58;61;6
00011_00028.ppm;69;71;6;6;63;65;6
00011_00029.ppm;76;80;7;7;70;73;6
00012_00000.ppm;25;27;5;5;20;21;6
00012_00001.ppm;26;28;5;6;21;23;6
00012_00002.ppm;27;27;6;5;22;22;6
00012_00003.ppm;28;29;6;6;23;24;6
00012_00004.ppm;27;28;5;5;22;23;6
00012_00005.ppm;27;30;5;6;22;24;6
00012_00006.ppm;29;30;6;6;24;25;6
00012_00007.ppm;28;29;5;5;23;24;6
00012_00008.ppm;30;31;6;6;24;25;6
00012_00009.ppm;30;31;6;5;25;25;6
00012_00010.ppm;29;31;5;5;23;25;6
00012_00011.ppm;31;32;6;5;25;26;6
00012_00012.ppm;30;33;5;6;24;27;6
00012_00013.ppm;31;33;5;5;25;27;6
00012_00014.ppm;33;34;6;5;27;28;6
00012_00015.ppm;33;34;6;5;28;29;6
00012_00016.ppm;33;35;5;5;28;30;6
00012_00017.ppm;35;35;6;5;29;30;6
00012_00018.ppm;35;37;5;5;30;32;6
00012_00019.ppm;36;38;5;5;31;33;6
00012_00020.ppm;38;40;5;5;33;35;6
00012_00021.ppm;40;41;6;5;34;35;6
00012_00022.ppm;41;42;6;5;36;37;6
00012_00023.ppm;42;43;6;5;37;38;6
00012_00024.ppm;44;45;6;5;39;40;6
00012_00025.ppm;46;47;6;5;40;41;6
00012_00026.ppm;48;49;6;5;43;44;6
00012_00027.ppm;49;50;6;5;44;45;6
00012_00028.ppm;52;54;5;6;47;49;6
00012_00029.ppm;55;55;6;5;50;50;6
00013_00000.ppm;27;26;6;5;21;20;6
00013_00001.ppm;27;28;5;6;21;22;6
00013_00002.ppm;28;28;6;6;23;23;6
00013_00003.ppm;28;27;6;5;23;22;6
00013_00004.ppm;29;29;6;5;24;23;6
00013_00005.ppm;30;31;5;6;24;25;6
00013_00006.ppm;30;31;5;5;25;25;6
00013_00007.ppm;31;31;5;5;26;26;6
00013_00008.ppm;32;31;5;5;26;26;6
00013_00009.ppm;33;32;6;5;28;27;6
00013_00010.ppm;33;33;6;6;28;28;6
00013_00011.ppm;34;33;6;5;28;28;6
00013_00012.ppm;35;34;6;5;29;29;6
00013_00013.ppm;36;36;6;5;31;31;6
00013_00014.ppm;36;38;6;6;31;32;6
00013_00015.ppm;36;38;6;6;31;32;6
00013_00016.ppm;38;38;6;6;33;33;6
00013_00017.ppm;39;40;5;6;34;35;6
00013_00018.ppm;40;40;6;6;35;35;6
00013_00019.ppm;40;41;5;6;35;36;6
00013_00020.ppm;41;42;5;5;36;37;6
00013_00021.ppm;44;46;5;6;38;41;6
00013_00022.ppm;45;47;5;5;40;42;6
00013_00023.ppm;47;49;5;5;42;44;6
00013_00024.ppm;49;53;5;6;44;47;6
00013_00025.ppm;53;55;6;5;48;49;6
00013_00026.ppm;54;57;5;5;48;51;6
00013_00027.ppm;55;59;5;6;50;54;6
00013_00028.ppm;61;63;6;5;56;58;6
00013_00029.ppm;68;72;6;7;62;66;6
