Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00001_00010.ppm;37;35;6;6;31;29;10
00001_00011.ppm;38;35;6;5;32;29;10
00001_00012.ppm;40;36;6;5;34;31;10
00001_00013.ppm;40;36;5;5;35;31;10
00001_00014.ppm;41;38;6;6;36;32;10
00001_00015.ppm;41;38;5;6;35;33;10
00001_00016.ppm;42;39;5;6;37;34;10
00001_00017.ppm;45;42;5;6;40;37;10
00001_00018.ppm;48;42;6;5;42;37;10
00001_00019.ppm;49;45;6;6;44;40;10
00001_00020.ppm;53;49;5;6;47;43;10
00001_00021.ppm;58;51;5;5;53;46;10
00001_00022.ppm;61;53;5;5;55;47;10
00001_00023.ppm;64;55;5;5;58;49;10
00001_00024.ppm;70;57;6;5;64;52;10
00001_00025.ppm;75;61;6;5;69;56;10
00001_00026.ppm;80;65;7;6;73;60;10
00001_00027.ppm;85;70;8;7;78;64;10
00001_00028.ppm;94;76;8;7;86;70;10
00001_00029.ppm;107;85;10;7;98;78;10
00002_00000.ppm;31;30;6;6;26;25;10
00002_00001.ppm;32;31;6;6;26;25;10
00002_00002.ppm;33;30;6;5;27;25;10
00002_00003.ppm;32;32;5;6;27;27;10
00002_00004.ppm;33;32;5;5;27;26;10
00002_00005.ppm;34;32;6;5;29;26;10
00002_00006.ppm;33;32;5;5;28;26;10
00002_00007.ppm;35;32;6;5;30;27;10
00002_00008.ppm;34;33;5;5;29;27;10
00002_00009.ppm;36;34;6;6;30;28;10
00002_00010.ppm;35;35;5;6;30;29;10
00002_00011.ppm;37;34;6;5;31;28;10
00002_00012.ppm;37;35;6;6;32;30;10
00002_00013.ppm;37;36;5;6;31;30;10
00002_00014.ppm;37;35;5;5;32;30;10
00002_00015.ppm;39;36;6;5;33;30;10
00002_00016.ppm;39;37;6;6;34;32;10
00002_00017.ppm;40;37;6;5;35;32;10
00002_00018.ppm;39;38;5;5;34;32;10
00002_00019.ppm;41;39;6;6;36;34;10
00002_00020.ppm;41;40;5;6;35;34;10
00002_00021.ppm;43;39;6;5;37;34;10
00002_00022.ppm;43;41;6;6;38;36;10
00002_00023.ppm;43;41;5;6;38;36;10
00002_00024.ppm;44;42;5;6;39;37;10
00002_00025.ppm;46;43;6;6;41;38;10
00002_00026.ppm;46;44;5;6;41;39;10
00002_00027.ppm;47;44;5;5;42;39;10
00002_00028.ppm;49;45;6;5;43;40;10
00002_00029.ppm;49;46;5;5;44;41;10
00003_00000.ppm;31;31;6;6;26;26;10
00003_00001.ppm;30;31;5;6;25;26;10
00003_00002.ppm;31;31;6;6;26;26;10
00003_00003.ppm;31;32;5;6;26;27;10
00003_00004.ppm;32;33;5;6;26;27;10
00003_00005.ppm;33;33;6;6;27;28;10
00003_00006.ppm;32;33;5;5;26;27;10
00003_00007.ppm;33;34;6;6;28;29;10
00003_00008.ppm;33;34;5;5;27;28;10
00003_00009.ppm;35;34;6;5;29;29;10
00003_00010.ppm;35;35;6;5;30;30;10
00003_00011.ppm;34;35;5;5;29;30;10
00003_00012.ppm;36;36;6;5;30;30;10
00003_00013.ppm;36;37;6;6;31;32;10
00003_00014.ppm;36;38;5;6;30;32;10
00003_00015.ppm;36;37;5;5;31;32;10
00003_00016.ppm;37;39;6;6;32;33;10
00003_00017.ppm;37;40;5;6;32;34;10
00003_00018.ppm;39;40;6;6;34;35;10
00003_00019.ppm;40;41;6;6;35;36;10
00003_00020.ppm;40;41;5;5;34;35;10
00003_00021.ppm;41;43;5;6;35;37;10
00003_00022.ppm;42;43;5;5;36;37;10
00003_00023.ppm;43;44;5;5;38;39;10
00003_00024.ppm;45;46;6;6;40;41;10
00003_00025.ppm;45;47;5;6;40;42;10
00003_00026.ppm;47;47;6;5;42;42;10
00003_00027.ppm;47;49;5;6;42;44;10
00003_00028.ppm;49;49;6;5;44;44;10
00003_00029.ppm;50;52;5;6;45;47;10
00004_00000.ppm;27;27;5;5;22;22;10
00004_00001.ppm;27;28;5;6;22;23;10
00004_00002.ppm;27;29;5;6;22;23;10
00004_00003.ppm;27;28;5;5;22;22;10
00004_00004.ppm;28;28;5;5;23;23;10
00004_00005.ppm;28;29;5;5;23;23;10
00004_00006.ppm;28;29;5;5;23;23;10
00004_00007.ppm;30;29;6;5;25;24;10
00004_00008.ppm;30;31;6;6;25;25;10
00004_00009.ppm;30;30;5;5;25;25;10
00004_00010.ppm;31;31;5;5;26;26;10
00004_00011.ppm;32;31;6;5;27;26;10
00004_00012.ppm;31;32;5;6;26;27;10
00004_00013.ppm;31;32;5;6;26;27;10
00004_00014.ppm;33;34;5;6;28;29;10
00004_00015.ppm;34;34;5;5;29;29;10
00004_00016.ppm;35;35;6;6;30;30;10
00004_00017.ppm;37;37;6;6;32;32;10
00004_00018.ppm;39;39;6;6;34;34;10
00004_00019.ppm;40;41;6;6;35;36;10
00004_00020.ppm;40;41;6;6;35;36;10
00004_00021.ppm;40;41;5;5;35;36;10
00004_00022.ppm;45;46;5;6;40;41;10
00004_00023.ppm;48;47;6;5;43;42;10
00004_00024.ppm;49;50;5;6;44;45;10
00004_00025.ppm;51;51;6;6;46;46;10
00004_00026.ppm;52;51;6;5;47;46;10
00004_00027.ppm;55;57;5;6;50;52;10
00004_00028.ppm;59;60;6;6;54;55;10
00004_00029.ppm;68;69;7;7;62;63;10
00005_00000.ppm;30;31;5;6;25;26;10
00005_00001.ppm;32;31;6;5;27;26;10
00005_00002.ppm;32;33;6;6;27;27;10
00005_00003.ppm;32;33;6;6;27;27;10
00005_00004.ppm;33;33;6;6;28;28;10
00005_00005.ppm;32;33;5;6;27;28;10
00005_00006.ppm;33;34;6;6;28;28;10
00005_00007.ppm;33;33;5;5;28;28;10
00005_00008.ppm;35;34;6;6;29;29;10
00005_00009.ppm;35;34;6;5;29;28;10
00005_00010.ppm;35;34;6;5;30;29;10
00005_00011.ppm;34;35;5;6;29;30;10
00005_00012.ppm;36;34;6;5;30;29;10
00005_00013.ppm;35;35;5;6;29;30;10
00005_00014.ppm;35;35;5;5;30;30;10
00005_00015.ppm;36;37;5;5;31;31;10
00005_00016.ppm;38;37;6;5;33;32;10
00005_00017.ppm;38;38;5;5;33;33;10
00005_00018.ppm;40;40;6;6;35;35;10
00005_00019.ppm;41;42;5;6;36;37;10
00005_00020.ppm;44;44;6;6;39;39;10
00005_00021.ppm;44;45;5;6;39;40;10
00005_00022.ppm;47;47;6;6;42;42;10
00005_00023.ppm;49;48;6;5;44;43;10
00005_00024.ppm;50;50;5;5;45;45;10
00005_00025.ppm;53;52;6;5;48;47;10
00005_00026.ppm;56;55;6;5;51;50;10
00005_00027.ppm;58;57;6;5;53;52;10
00005_00028.ppm;60;59;6;5;55;54;10
00005_00029.ppm;62;63;5;5;57;58;10
00006_00000.ppm;29;29;5;5;24;24;10
00006_00001.ppm;29;29;5;5;24;24;10
00006_00002.ppm;30;31;6;6;25;25;10
00006_00003.ppm;30;32;5;6;25;26;10
00006_00004.ppm;32;32;6;6;27;27;10
00006_00005.ppm;33;33;5;5;27;27;10
00006_00006.ppm;34;33;6;5;29;28;10
00006_00007.ppm;33;35;5;6;28;29;10
00006_00008.ppm;35;35;6;6;30;30;10
00006_00009.ppm;35;36;5;6;29;30;10
00006_00010.ppm;35;37;5;6;30;31;10
00006_00011.ppm;37;36;6;5;31;30;10
00006_00012.ppm;37;37;6;5;32;31;10
00006_00013.ppm;38;38;6;6;33;33;10
00006_00014.ppm;39;39;6;6;34;34;10
00006_00015.ppm;38;38;5;5;33;33;10
00006_00016.ppm;41;40;6;5;36;35;10
00006_00017.ppm;42;41;6;5;37;36;10
00006_00018.ppm;44;43;6;5;39;38;10
00006_00019.ppm;45;46;5;6;40;41;10
00006_00020.ppm;45;46;5;6;40;41;10
00006_00021.ppm;48;47;6;5;43;42;10
00006_00022.ppm;50;50;6;6;45;45;10
00006_00023.ppm;52;51;6;5;47;46;10
00006_00024.ppm;54;53;6;5;49;48;10
00006_00025.ppm;57;58;5;6;52;53;10
00006_00026.ppm;57;57;5;5;52;52;10
00006_00027.ppm;58;59;5;6;53;54;10
00006_00028.ppm;60;60;6;6;55;55;10
00006_00029.ppm;64;64;5;5;59;59;10
00007_00000.ppm;31;32;6;6;26;27;10
00007_00001.ppm;31;32;5;5;26;27;10
00007_00002.ppm;32;34;5;6;27;29;10
00007_00003.ppm;34;35;6;6;29;30;10
00007_00004.ppm;33;35;5;6;28;30;10
00007_00005.ppm;33;34;5;5;28;29;10
00007_00006.ppm;34;34;6;5;29;29;10
00007_00007.ppm;35;36;6;6;30;31;10
00007_00008.ppm;36;38;5;6;31;33;10
00007_00009.ppm;38;38;5;5;33;33;10
00007_00010.ppm;40;40;6;6;35;35;10
00007_00011.ppm;41;40;6;5;36;35;10
00007_00012.ppm;41;41;6;6;36;36;10
00007_00013.ppm;41;41;5;5;36;36;10
00007_00014.ppm;44;44;6;6;39;39;10
00007_00015.ppm;45;45;6;6;40;40;10
00007_00016.ppm;47;47;6;6;42;42;10
00007_00017.ppm;48;48;5;5;43;43;10
00007_00018.ppm;50;51;5;6;45;46;10
00007_00019.ppm;54;53;6;5;49;48;10
00007_00020.ppm;56;55;6;5;51;50;10
00007_00021.ppm;58;57;6;5;53;52;10
00007_00022.ppm;60;60;5;5;55;55;10
00007_00023.ppm;69;68;7;6;63;62;10
00007_00024.ppm;71;71;6;6;65;65;10
00007_00025.ppm;80;80;7;7;73;73;10
00007_00026.ppm;88;87;8;7;81;80;10
00007_00027.ppm;97;98;8;9;89;90;10
00007_00028.ppm;107;107;9;9;98;98;10
00007_00029.ppm;115;116;10;11;105;106;10
00008_00000.ppm;31;31;6;6;26;26;10
00008_00001.ppm;31;30;5;5;25;25;10
00008_00002.ppm;31;32;5;6;25;26;10
00008_00003.ppm;33;32;6;5;27;26;10
00008_00004.ppm;33;32;6;5;28;27;10
00008_00005.ppm;33;33;6;6;28;28;10
00008_00006.ppm;34;32;6;5;28;27;10
00008_00007.ppm;33;34;5;6;28;29;10
00008_00008.ppm;34;33;5;5;28;28;10
00008_00009.ppm;35;35;6;6;30;30;10
00008_00010.ppm;38;37;6;6;32;32;10
00008_00011.ppm;39;38;6;5;34;33;10
00008_00012.ppm;37;37;6;6;32;32;10
00008_00013.ppm;37;37;5;5;32;32;10
00008_00014.ppm;39;39;6;6;34;34;10
00008_00015.ppm;40;41;5;6;35;36;10
00008_00016.ppm;43;43;6;6;38;38;10
00008_00017.ppm;45;45;6;6;40;40;10
00008_00018.ppm;46;46;5;5;41;41;10
00008_00019.ppm;49;49;6;6;44;44;10
00008_00020.ppm;50;51;5;6;45;46;10
00008_00021.ppm;55;54;6;5;50;49;10
00008_00022.ppm;56;57;5;6;51;52;10
00008_00023.ppm;59;59;6;6;54;54;10
00008_00024.ppm;61;61;6;6;56;56;10
00008_00025.ppm;63;63;5;5;58;58;10
00008_00026.ppm;68;69;6;7;62;63;10
00008_00027.ppm;75;75;7;7;69;69;10
00008_00028.ppm;82;82;8;8;75;75;10
00008_00029.ppm;87;86;8;7;80;79;10
00009_00000.ppm;31;31;5;5;26;26;10
00009_00001.ppm;32;32;6;6;27;27;10
00009_00002.ppm;32;33;5;6;27;28;10
00009_00003.ppm;32;33;5;6;27;28;10
00009_00004.ppm;32;33;5;6;27;28;10
00009_00005.ppm;32;32;5;5;27;27;10
00009_00006.ppm;33;34;5;6;28;29;10
00009_00007.ppm;34;34;5;5;29;29;10
00009_00008.ppm;35;35;5;5;30;30;10
00009_00009.ppm;38;37;6;6;33;32;10
00009_00010.ppm;38;37;5;5;33;32;10
00009_00011.ppm;38;39;5;6;33;34;10
00009_00012.ppm;38;38;5;5;33;33;10
00009_00013.ppm;39;39;5;5;34;34;10
00009_00014.ppm;40;39;6;5;35;34;10
00009_00015.ppm;40;40;5;5;35;35;10
00009_00016.ppm;40;41;5;6;35;36;10
00009_00017.ppm;41;41;6;6;36;36;10
00009_00018.ppm;42;43;5;6;37;38;10
00009_00019.ppm;44;43;6;5;39;38;10
00009_00020.ppm;45;45;5;5;40;40;10
00009_00021.ppm;47;46;6;5;42;41;10
00009_00022.ppm;49;48;6;5;44;43;10
00009_00023.ppm;51;51;6;6;46;46;10
00009_00024.ppm;53;52;6;5;48;47;10
00009_00025.ppm;55;54;6;5;50;49;10
00009_00026.ppm;56;57;5;6;51;52;10
00009_00027.ppm;58;59;5;6;53;54;10
00009_00028.ppm;60;60;5;5;55;55;10
00009_00029.ppm;64;64;6;6;59;59;10
00010_00000.ppm;29;29;5;5;24;24;10
00010_00001.ppm;32;31;6;5;26;25;10
00010_00002.ppm;33;33;6;6;28;28;10
00010_00003.ppm;33;33;6;5;28;27;10
00010_00004.ppm;34;33;6;5;29;28;10
00010_00005.ppm;34;33;6;5;29;28;10
00010_00006.ppm;33;33;5;5;28;28;10
00010_00007.ppm;34;33;6;5;29;28;10
00010_00008.ppm;33;35;5;6;28;29;10
00010_00009.ppm;35;35;6;6;30;30;10
00010_00010.ppm;35;34;6;5;30;29;10
00010_00011.ppm;36;36;6;6;31;31;10
00010_00012.ppm;37;36;6;5;32;31;10
00010_00013.ppm;37;38;5;6;32;33;10
00010_00014.ppm;37;37;5;5;32;32;10
00010_00015.ppm;37;37;5;5;32;32;10
00010_00016.ppm;39;38;6;5;34;33;10
00010_00017.ppm;40;39;6;5;35;34;10
00010_00018.ppm;41;40;6;5;36;35;10
00010_00019.ppm;42;42;6;6;37;37;10
00010_00020.ppm;44;44;6;6;39;39;10
00010_00021.ppm;45;46;5;6;40;41;10
00010_00022.ppm;48;48;6;6;43;43;10
00010_00023.ppm;50;50;6;6;45;45;10
00010_00024.ppm;52;52;6;6;47;47;10
00010_00025.ppm;54;53;6;5;49;48;10
00010_00026.ppm;55;56;5;6;50;51;10
00010_00027.ppm;57;58;5;6;52;53;10
00010_00028.ppm;60;59;6;5;55;54;10
00010_00029.ppm;62;63;5;6;57;58;10
00011_00000.ppm;31;30;6;5;26;25;10
00011_00001.ppm;31;30;6;5;26;25;10
00011_00002.ppm;32;30;6;5;27;25;10
00011_00003.ppm;33;31;6;5;28;26;10
00011_00004.ppm;34;31;6;5;29;26;10
00011_00005.ppm;35;32;6;5;30;27;10
00011_00006.ppm;37;36;6;5;32;31;10
00011_00007.ppm;37;37;6;6;32;32;10
00011_00008.ppm;37;38;5;6;32;33;10
00011_00009.ppm;38;38;5;5;33;33;10
00011_00010.ppm;40;42;5;6;35;37;10
00011_00011.ppm;41;41;6;5;36;36;10
00011_00012.ppm;42;43;6;6;37;38;10
00011_00013.ppm;44;43;6;5;39;38;10
00011_00014.ppm;44;44;6;6;39;39;10
00011_00015.ppm;45;44;6;5;40;39;10
00011_00016.ppm;46;46;6;6;41;41;10
00011_00017.ppm;46;46;5;5;41;41;10
00011_00018.ppm;49;48;6;5;44;43;10
00011_00019.ppm;51;51;6;6;46;46;10
00011_00020.ppm;52;53;5;6;47;48;10
00011_00021.ppm;57;58;5;6;52;53;10
00011_00022.ppm;61;60;6;5;56;55;10
00011_00023.ppm;67;68;6;7;61;62;10
00011_00024.ppm;71;70;7;6;65;64;10
00011_00025.ppm;74;73;7;6;68;67;10
00011_00026.ppm;81;82;7;8;74;75;10
00011_00027.ppm;85;85;8;8;78;78;10
00011_00028.ppm;95;94;9;8;87;86;10
00011_00029.ppm;106;107;9;10;97;98;10
00012_00000.ppm;30;31;5;6;25;26;10
00012_00001.ppm;31;31;5;5;26;26;10
00012_00002.ppm;32;31;6;5;27;26;10
00012_00003.ppm;31;31;5;5;26;26;10
00012_00004.ppm;33;33;6;6;28;28;10
00012_00005.ppm;32;32;5;5;27;27;10
00012_00006.ppm;34;33;6;5;29;28;10
00012_00007.ppm;34;34;6;6;29;29;10
00012_00008.ppm;35;34;6;5;30;29;10
00012_00009.ppm;36;36;6;6;31;31;10
00012_00010.ppm;36;36;5;5;31;31;10
00012_00011.ppm;36;36;5;5;31;31;10
00012_00012.ppm;37;38;5;6;32;33;10
00012_00013.ppm;38;38;5;5;33;33;10
00012_00014.ppm;39;39;6;6;34;34;10
00012_00015.ppm;39;39;6;6;34;34;10
00012_00016.ppm;40;40;6;6;35;35;10
00012_00017.ppm;41;41;6;6;36;36;10
00012_00018.ppm;42;42;6;6;37;37;10
00012_00019.ppm;41;42;5;6;36;37;10
00012_00020.ppm;43;43;5;5;38;38;10
00012_00021.ppm;43;44;5;6;38;39;10
00012_00022.ppm;44;44;5;5;39;39;10
00012_00023.ppm;46;47;5;6;41;42;10
00012_00024.ppm;47;47;5;5;42;42;10
00012_00025.ppm;49;48;6;5;44;43;10
00012_00026.ppm;51;50;6;5;46;45;10
00012_00027.ppm;52;51;6;5;47;46;10
00012_00028.ppm;52;53;5;6;47;48;10
00012_00029.ppm;54;54;5;5;49;49;10
00013_00000.ppm;35;35;6;6;30;30;10
00013_00001.ppm;35;35;5;5;30;30;10
00013_00002.ppm;36;37;5;6;31;32;10
00013_00003.ppm;36;36;5;5;31;31;10
00013_00004.ppm;38;38;6;6;33;33;10
00013_00005.ppm;38;38;5;5;33;33;10
00013_00006.ppm;39;39;6;6;34;34;10
00013_00007.ppm;38;38;5;5;33;33;10
00013_00008.ppm;39;39;6;6;34;34;10
00013_00009.ppm;40;40;6;6;35;35;10
00013_00010.ppm;40;39;6;5;35;34;10
00013_00011.ppm;41;41;5;5;36;36;10
00013_00012.ppm;44;43;6;5;39;38;10
00013_00013.ppm;44;45;5;6;39;40;10
00013_00014.ppm;44;45;6;6;39;40;10
00013_00015.ppm;45;46;5;5;40;41;10
00013_00016.ppm;47;48;5;5;42;43;10
00013_00017.ppm;50;49;6;5;45;44;10
00013_00018.ppm;52;51;6;5;47;46;10
00013_00019.ppm;57;57;6;6;52;52;10
00013_00020.ppm;58;59;5;6;53;54;10
00013_00021.ppm;60;62;5;6;55;57;10
00013_00022.ppm;62;62;5;5;57;57;10
00013_00023.ppm;68;67;7;6;62;61;10
00013_00024.ppm;72;75;7;7;66;69;10
00013_00025.ppm;75;80;7;8;69;73;10
00013_00026.ppm;81;84;8;8;74;77;10
00013_00027.ppm;94;97;9;8;86;89;10
00013_00028.ppm;99;107;8;10;91;98;10
00013_00029.ppm;110;119;9;11;101;109;10
00014_00000.ppm;28;28;5;5;23;23;10
00014_00001.ppm;29;30;5;6;24;25;10
00014_00002.ppm;30;30;5;5;25;25;10
00014_00003.ppm;31;31;5;5;26;26;10
00014_00004.ppm;32;32;5;5;27;27;10
00014_00005.ppm;34;34;6;6;29;29;10
00014_00006.ppm;33;34;5;6;28;29;10
00014_00007.ppm;35;35;6;6;30;30;10
00014_00008.ppm;34;34;5;5;29;29;10
00014_00009.ppm;36;36;6;6;31;31;10
00014_00010.ppm;37;37;6;6;32;32;10
00014_00011.ppm;37;37;5;5;32;32;10
00014_00012.ppm;39;39;6;6;34;34;10
00014_00013.ppm;40;40;6;6;35;35;10
00014_00014.ppm;40;39;6;5;35;34;10
00014_00015.ppm;40;40;5;5;35;35;10
00014_00016.ppm;42;43;5;6;37;38;10
00014_00017.ppm;41;42;5;6;36;37;10
00014_00018.ppm;43;42;6;5;38;37;10
00014_00019.ppm;44;44;5;5;39;39;10
00014_00020.ppm;46;47;5;6;41;42;10
00014_00021.ppm;50;50;5;5;45;45;10
00014_00022.ppm;52;53;5;6;47;48;10
00014_00023.ppm;54;54;5;5;49;49;10
00014_00024.ppm;57;57;6;6;52;52;10
00014_00025.ppm;59;58;6;5;54;53;10
00014_00026.ppm;60;60;5;5;55;55;10
00014_00027.ppm;64;65;5;6;59;60;10
00014_00028.ppm;72;71;7;6;66;65;10
00014_00029.ppm;74;74;6;6;68;68;10
00015_00000.ppm;27;28;5;6;22;23;10
00015_00001.ppm;29;28;6;5;23;22;10
00015_00002.ppm;29;28;6;5;24;23;10
00015_00003.ppm;29;29;6;6;24;24;10
00015_00004.ppm;29;29;5;5;24;24;10
00015_00005.ppm;31;30;6;5;26;25;10
00015_00006.ppm;30;31;6;6;25;26;10
00015_00007.ppm;32;33;6;6;27;28;10
00015_00008.ppm;34;34;6;5;29;29;10
00015_00009.ppm;34;35;5;5;29;30;10
00015_00010.ppm;35;36;6;6;30;31;10
00015_00011.ppm;37;36;6;5;32;31;10
00015_00012.ppm;37;37;6;6;32;32;10
00015_00013.ppm;38;37;6;5;33;32;10
00015_00014.ppm;38;39;5;6;33;34;10
00015_00015.ppm;42;41;6;5;37;36;10
00015_00016.ppm;44;44;6;6;39;39;10
00015_00017.ppm;43;43;6;6;38;38;10
00015_00018.ppm;47;47;6;6;42;42;10
00015_00019.ppm;48;49;5;6;43;44;10
00015_00020.ppm;53;53;6;6;48;48;10
00015_00021.ppm;54;54;5;5;49;49;10
00015_00022.ppm;59;58;6;5;54;53;10
00015_00023.ppm;61;60;6;5;56;55;10
00015_00024.ppm;68;69;6;7;62;63;10
00015_00025.ppm;71;72;6;7;65;66;10
00015_00026.ppm;80;80;7;7;73;73;10
00015_00027.ppm;86;87;7;8;79;80;10
00015_00028.ppm;104;107;9;9;95;98;10
00015_00029.ppm;118;121;11;11;108;111;10
00016_00000.ppm;29;29;5;5;24;24;10
00016_00001.ppm;30;30;6;5;25;24;10
00016_00002.ppm;29;31;5;6;24;25;10
00016_00003.ppm;31;30;6;5;26;25;10
00016_00004.ppm;31;31;5;5;25;25;10
00016_00005.ppm;31;32;5;6;26;27;10
00016_00006.ppm;32;32;5;5;27;27;10
00016_00007.ppm;33;33;5;5;28;28;10
00016_00008.ppm;34;34;6;6;29;29;10
00016_00009.ppm;34;33;6;5;29;28;10
00016_00010.ppm;34;35;5;6;29;30;10
00016_00011.ppm;35;35;5;5;30;30;10
00016_00012.ppm;36;37;5;6;31;32;10
00016_00013.ppm;37;36;6;5;32;31;10
00016_00014.ppm;37;37;5;5;32;32;10
00016_00015.ppm;38;38;5;5;33;33;10
00016_00016.ppm;40;39;6;5;35;34;10
00016_00017.ppm;40;40;5;5;35;35;10
00016_00018.ppm;41;41;6;6;36;36;10
00016_00019.ppm;41;40;6;5;36;35;10
00016_00020.ppm;42;43;5;6;37;38;10
00016_00021.ppm;45;44;6;5;40;39;10
00016_00022.ppm;44;45;5;6;39;40;10
00016_00023.ppm;47;46;6;5;42;41;10
00016_00024.ppm;48;49;5;6;43;44;10
00016_00025.ppm;50;50;6;6;45;45;10
00016_00026.ppm;51;52;5;6;46;47;10
00016_00027.ppm;54;53;6;5;49;48;10
00016_00028.ppm;56;55;6;5;51;50;10
00016_00029.ppm;57;60;5;6;52;55;10
00017_00000.ppm;29;29;6;6;24;24;10
00017_00001.ppm;28;29;5;6;23;24;10
00017_00002.ppm;29;29;6;5;24;23;10
00017_00003.ppm;29;29;5;5;24;24;10
00017_00004.ppm;32;32;6;6;27;27;10
00017_00005.ppm;32;32;6;6;27;27;10
00017_00006.ppm;31;32;5;6;26;27;10
00017_00007.ppm;32;33;5;6;27;28;10
00017_00008.ppm;33;32;6;5;28;27;10
00017_00009.ppm;34;34;5;5;29;29;10
00017_00010.ppm;34;35;5;6;29;30;10
00017_00011.ppm;36;35;6;5;31;30;10
00017_00012.ppm;36;36;5;5;31;31;10
00017_00013.ppm;38;38;6;6;33;33;10
00017_00014.ppm;38;37;6;5;33;32;10
00017_00015.ppm;39;39;5;5;34;34;10
00017_00016.ppm;41;41;6;6;36;36;10
00017_00017.ppm;40;41;5;6;35;36;10
00017_00018.ppm;40;40;5;5;35;35;10
00017_00019.ppm;41;41;6;6;36;36;10
00017_00020.ppm;42;42;5;5;37;37;10
00017_00021.ppm;45;45;6;6;40;40;10
00017_00022.ppm;46;45;6;5;41;40;10
00017_00023.ppm;46;46;5;5;41;41;10
00017_00024.ppm;49;48;6;5;44;43;10
00017_00025.ppm;52;52;6;6;47;47;10
00017_00026.ppm;54;54;6;6;49;49;10
00017_00027.ppm;55;56;5;5;50;51;10
00017_00028.ppm;58;59;5;5;53;54;10
00017_00029.ppm;62;62;6;5;57;57;10
00018_00000.ppm;30;31;5;6;25;26;10
00018_00001.ppm;32;31;6;5;27;26;10
00018_00002.ppm;32;32;5;5;27;27;10
00018_00003.ppm;34;34;6;6;29;29;10
00018_00004.ppm;35;35;6;6;30;30;10
00018_00005.ppm;34;34;5;5;29;29;10
00018_00006.ppm;35;35;6;6;30;30;10
00018_00007.ppm;35;35;6;6;30;30;10
00018_00008.ppm;35;35;6;6;30;30;10
00018_00009.ppm;35;34;6;5;30;29;10
00018_00010.ppm;37;36;6;5;32;31;10
00018_00011.ppm;38;37;6;5;33;32;10
00018_00012.ppm;39;38;6;5;34;33;10
00018_00013.ppm;40;41;5;6;35;36;10
00018_00014.ppm;42;41;6;5;37;36;10
00018_00015.ppm;44;45;5;6;39;40;10
00018_00016.ppm;46;46;5;5;41;41;10
00018_00017.ppm;48;47;6;5;43;42;10
00018_00018.ppm;50;49;6;5;45;44;10
00018_00019.ppm;51;50;6;5;46;45;10
00018_00020.ppm;52;51;6;5;47;46;10
00018_00021.ppm;54;54;5;5;49;49;10
00018_00022.ppm;58;58;5;5;53;53;10
00018_00023.ppm;61;62;5;6;56;57;10
00018_00024.ppm;68;67;7;6;62;61;10
00018_00025.ppm;71;72;6;7;65;66;10
00018_00026.ppm;75;76;6;7;69;70;10
00018_00027.ppm;84;84;8;8;77;77;10
00018_00028.ppm;87;91;7;8;80;83;10
00018_00029.ppm;101;104;9;9;93;95;10
00019_00000.ppm;30;30;6;6;25;25;10
00019_00001.ppm;29;30;5;6;24;25;10
00019_00002.ppm;31;30;6;5;26;25;10
00019_00003.ppm;31;31;5;5;26;26;10
00019_00004.ppm;32;32;5;5;27;27;10
00019_00005.ppm;33;34;5;6;28;29;10
00019_00006.ppm;34;34;5;5;29;29;10
00019_00007.ppm;36;36;5;5;31;31;10
00019_00008.ppm;36;36;5;5;31;31;10
