Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00007_00028.ppm;91;100;8;8;83;92;40
00007_00029.ppm;100;112;8;10;92;103;40
00008_00000.ppm;25;30;5;5;20;24;40
00008_00001.ppm;27;31;6;6;22;26;40
00008_00002.ppm;28;32;5;5;23;27;40
00008_00003.ppm;28;33;5;6;23;27;40
00008_00004.ppm;30;33;6;5;25;28;40
00008_00005.ppm;31;35;5;5;25;29;40
00008_00006.ppm;34;39;5;6;28;33;40
00008_00007.ppm;36;41;5;6;31;35;40
00008_00008.ppm;38;38;6;6;33;33;40
00008_00009.ppm;38;40;5;6;33;34;40
00008_00010.ppm;42;43;5;6;37;38;40
00008_00011.ppm;47;47;5;5;42;42;40
00008_00012.ppm;48;52;5;6;43;46;40
00008_00013.ppm;52;54;6;6;47;49;40
00008_00014.ppm;53;55;5;5;48;50;40
00008_00015.ppm;60;64;5;6;55;59;40
00008_00016.ppm;64;65;5;6;59;60;40
00008_00017.ppm;69;69;7;6;63;62;40
00008_00018.ppm;71;73;6;7;65;66;40
00008_00019.ppm;76;77;7;7;70;71;40
00008_00020.ppm;76;76;6;6;70;70;40
00008_00021.ppm;83;83;7;7;75;75;40
00008_00022.ppm;89;88;8;8;81;81;40
00008_00023.ppm;91;92;8;8;83;84;40
00008_00024.ppm;98;98;8;8;90;90;40
00008_00025.ppm;108;108;10;9;99;99;40
00008_00026.ppm;118;120;10;10;107;109;40
00008_00027.ppm;134;134;11;11;122;123;40
00008_00028.ppm;154;153;13;14;140;140;40
00008_00029.ppm;177;173;15;15;161;159;40
00009_00000.ppm;27;25;6;5;22;20;40
00009_00001.ppm;26;26;5;5;21;21;40
00009_00002.ppm;27;28;5;6;21;22;40
00009_00003.ppm;28;27;6;5;23;22;40
00009_00004.ppm;27;29;5;6;22;24;40
00009_00005.ppm;28;29;5;6;22;24;40
00009_00006.ppm;30;29;6;6;25;24;40
00009_00007.ppm;29;28;5;5;24;23;40
00009_00008.ppm;31;31;6;6;25;25;40
00009_00009.ppm;31;30;5;5;26;25;40
00009_00010.ppm;32;32;5;5;27;26;40
00009_00011.ppm;33;33;5;5;28;27;40
00009_00012.ppm;34;35;5;6;29;29;40
00009_00013.ppm;36;36;6;5;30;30;40
00009_00014.ppm;37;36;6;5;32;31;40
00009_00015.ppm;38;37;5;5;33;32;40
00009_00016.ppm;41;40;6;6;35;35;40
00009_00017.ppm;42;41;5;5;37;36;40
00009_00018.ppm;43;43;5;6;38;38;40
00009_00019.ppm;46;46;5;6;41;41;40
00009_00020.ppm;49;48;5;5;44;43;40
00009_00021.ppm;53;52;6;6;48;47;40
00009_00022.ppm;55;55;5;6;50;50;40
00009_00023.ppm;60;61;6;6;55;55;40
00009_00024.ppm;64;65;5;6;59;60;40
00009_00025.ppm;71;71;6;6;65;64;40
00009_00026.ppm;82;77;8;7;74;71;40
00009_00027.ppm;87;85;7;8;79;78;40
00009_00028.ppm;98;96;8;9;89;88;40
00009_00029.ppm;111;108;10;10;101;98;40
00010_00000.ppm;30;32;5;5;25;27;40
00010_00001.ppm;31;32;6;5;26;27;40
00010_00002.ppm;32;33;6;5;27;28;40
00010_00003.ppm;32;35;5;5;27;30;40
00010_00004.ppm;34;38;6;6;29;33;40
00010_00005.ppm;34;38;6;6;29;32;40
00010_00006.ppm;35;38;6;6;30;33;40
00010_00007.ppm;35;38;5;5;30;33;40
00010_00008.ppm;37;40;6;6;32;35;40
00010_00009.ppm;38;42;5;6;33;36;40
00010_00010.ppm;39;43;5;6;34;37;40
00010_00011.ppm;41;43;6;6;36;38;40
00010_00012.ppm;42;43;6;5;36;38;40
00010_00013.ppm;43;46;6;6;38;41;40
00010_00014.ppm;45;48;5;6;39;43;40
00010_00015.ppm;47;49;6;5;42;44;40
00010_00016.ppm;49;52;6;6;43;47;40
00010_00017.ppm;51;52;6;5;45;46;40
00010_00018.ppm;52;54;6;5;47;48;40
00010_00019.ppm;54;56;5;5;49;51;40
00010_00020.ppm;56;59;5;6;51;54;40
00010_00021.ppm;60;61;6;5;54;55;40
00010_00022.ppm;62;63;6;5;57;58;40
00010_00023.ppm;64;68;5;6;59;62;40
00010_00024.ppm;70;72;7;7;64;66;40
00010_00025.ppm;72;76;7;7;66;69;40
00010_00026.ppm;80;82;8;7;73;75;40
00010_00027.ppm;85;85;8;8;78;78;40
00010_00028.ppm;92;92;9;9;84;84;40
00010_00029.ppm;99;100;8;9;91;92;40
00011_00000.ppm;38;40;5;5;33;35;40
00011_00001.ppm;40;42;6;6;35;36;40
00011_00002.ppm;39;42;5;6;34;37;40
00011_00003.ppm;42;44;5;6;36;39;40
00011_00004.ppm;44;45;6;6;38;40;40
00011_00005.ppm;44;45;6;5;38;39;40
00011_00006.ppm;44;46;6;6;39;41;40
00011_00007.ppm;44;47;6;6;39;41;40
00011_00008.ppm;45;46;6;5;39;40;40
00011_00009.ppm;45;47;6;6;40;42;40
00011_00010.ppm;45;48;6;6;40;42;40
00011_00011.ppm;45;47;5;5;40;42;40
00011_00012.ppm;46;49;5;6;41;44;40
00011_00013.ppm;47;49;5;5;41;43;40
00011_00014.ppm;47;50;5;6;42;45;40
00011_00015.ppm;49;51;6;6;44;46;40
00011_00016.ppm;50;51;6;6;44;46;40
00011_00017.ppm;50;51;6;5;45;46;40
00011_00018.ppm;51;51;6;5;45;46;40
00011_00019.ppm;51;53;5;5;45;47;40
00011_00020.ppm;53;53;6;5;47;48;40
00011_00021.ppm;53;56;5;6;47;51;40
00011_00022.ppm;55;57;6;5;50;52;40
00011_00023.ppm;56;59;6;6;50;53;40
00011_00024.ppm;56;59;6;6;51;54;40
00011_00025.ppm;56;59;5;5;51;54;40
00011_00026.ppm;58;60;6;5;53;55;40
00011_00027.ppm;59;63;5;6;53;58;40
00011_00028.ppm;60;65;5;5;55;59;40
00011_00029.ppm;62;69;6;7;57;62;40
