Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00012_00000.ppm;27;27;6;6;22;22;16
00012_00001.ppm;27;27;5;5;22;22;16
00012_00002.ppm;29;29;6;6;24;24;16
00012_00003.ppm;29;30;5;6;24;25;16
00012_00004.ppm;29;29;5;5;24;24;16
00012_00005.ppm;28;29;5;6;23;24;16
00012_00006.ppm;28;29;5;6;23;24;16
00012_00007.ppm;30;31;6;6;25;26;16
00012_00008.ppm;30;31;5;6;25;26;16
00012_00009.ppm;31;31;5;5;26;26;16
00012_00010.ppm;33;33;5;5;28;28;16
00012_00011.ppm;34;34;6;6;29;29;16
00012_00012.ppm;34;34;6;6;29;29;16
00012_00013.ppm;34;35;5;6;29;30;16
00012_00014.ppm;34;35;5;6;29;30;16
00012_00015.ppm;36;37;5;6;31;32;16
00012_00016.ppm;37;38;5;6;32;33;16
00012_00017.ppm;38;39;5;6;33;34;16
00012_00018.ppm;39;40;5;6;34;35;16
00012_00019.ppm;41;42;5;6;36;37;16
00012_00020.ppm;43;45;6;6;38;40;16
00012_00021.ppm;44;47;5;6;39;42;16
00012_00022.ppm;45;48;5;6;40;43;16
00012_00023.ppm;47;50;5;6;42;45;16
00012_00024.ppm;50;52;6;6;45;47;16
00012_00025.ppm;51;52;6;5;46;47;16
00012_00026.ppm;55;57;6;6;50;52;16
00012_00027.ppm;57;59;6;6;52;54;16
00012_00028.ppm;62;63;6;5;57;58;16
00012_00029.ppm;65;69;6;7;60;63;16
00013_00000.ppm;51;49;6;5;45;44;16
00013_00001.ppm;50;49;5;5;44;44;16
00013_00002.ppm;51;49;6;5;45;44;16
00013_00003.ppm;50;49;5;5;44;44;16
00013_00004.ppm;50;49;5;5;44;44;16
00013_00005.ppm;52;51;6;6;46;46;16
00013_00006.ppm;52;51;6;6;46;46;16
00013_00007.ppm;52;51;6;6;46;46;16
00013_00008.ppm;52;52;5;6;46;47;16
00013_00009.ppm;53;52;5;5;47;47;16
00013_00010.ppm;54;53;6;6;48;48;16
00013_00011.ppm;54;54;5;6;48;49;16
00013_00012.ppm;54;54;5;6;48;49;16
00013_00013.ppm;56;55;6;6;50;50;16
00013_00014.ppm;56;54;6;5;50;49;16
00013_00015.ppm;58;58;5;6;52;53;16
00013_00016.ppm;59;58;6;6;53;53;16
00013_00017.ppm;60;60;5;6;54;55;16
00013_00018.ppm;62;60;6;5;56;55;16
00013_00019.ppm;62;61;6;6;56;56;16
00013_00020.ppm;65;63;6;5;59;58;16
00013_00021.ppm;65;64;5;5;59;59;16
00013_00022.ppm;70;70;6;7;63;64;16
00013_00023.ppm;73;72;6;6;66;66;16
00013_00024.ppm;76;74;7;6;69;68;16
00013_00025.ppm;82;81;7;7;74;74;16
00013_00026.ppm;86;85;7;7;78;78;16
00013_00027.ppm;89;89;7;8;81;82;16
00013_00028.ppm;97;96;9;9;88;88;16
00013_00029.ppm;100;100;8;9;91;92;16
