Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00002_00016.ppm;49;45;6;5;44;40;18
00002_00017.ppm;50;47;5;5;45;42;18
00002_00018.ppm;53;47;6;5;47;42;18
00002_00019.ppm;54;49;6;5;49;44;18
00002_00020.ppm;56;51;6;5;51;45;18
00002_00021.ppm;56;53;5;6;51;48;18
00002_00022.ppm;59;55;5;5;54;50;18
00002_00023.ppm;64;60;5;6;59;55;18
00002_00024.ppm;68;61;7;5;62;56;18
00002_00025.ppm;71;67;6;6;65;61;18
00002_00026.ppm;75;71;6;6;69;65;18
00002_00027.ppm;84;76;8;7;77;70;18
00002_00028.ppm;92;84;9;8;84;77;18
00002_00029.ppm;97;91;8;8;89;83;18
00003_00000.ppm;38;40;6;5;37;35;18
00003_00001.ppm;44;42;6;5;39;36;18
00003_00002.ppm;44;42;6;6;39;37;18
00003_00003.ppm;44;41;6;5;39;36;18
00003_00004.ppm;43;42;5;5;38;37;18
00003_00005.ppm;46;45;6;6;41;40;18
00003_00006.ppm;50;46;5;5;45;41;18
00003_00007.ppm;51;46;5;5;45;41;18
00003_00008.ppm;52;49;6;6;47;44;18
00003_00009.ppm;52;49;5;5;47;44;18
00003_00010.ppm;54;51;6;6;48;45;18
00003_00011.ppm;55;52;5;6;50;47;18
00003_00012.ppm;58;55;6;6;53;50;18
00003_00013.ppm;59;55;6;6;53;50;18
00003_00014.ppm;60;56;6;6;54;51;18
00003_00015.ppm;60;59;5;6;55;53;18
00003_00016.ppm;64;60;5;6;59;55;18
00003_00017.ppm;64;59;5;6;59;54;18
00003_00018.ppm;69;63;6;6;62;57;18
00003_00019.ppm;71;64;6;5;65;59;18
00003_00020.ppm;74;70;6;6;68;64;18
00003_00021.ppm;77;74;7;6;71;68;18
00003_00022.ppm;86;82;8;8;79;75;18
00003_00023.ppm;91;85;8;7;83;78;18
00003_00024.ppm;97;92;8;8;88;84;18
00003_00025.ppm;105;95;10;8;96;87;18
00003_00026.ppm;113;103;10;9;104;94;18
00003_00027.ppm;121;111;10;10;110;102;18
00003_00028.ppm;134;124;11;11;123;114;18
00003_00029.ppm;148;137;12;12;136;126;18
00004_00000.ppm;60;54;5;5;55;49;18
00004_00001.ppm;62;55;6;5;57;50;18
00004_00002.ppm;63;57;5;5;58;52;18
00004_00003.ppm;63;57;5;5;58;52;18
00004_00004.ppm;68;60;6;6;62;55;18
00004_00005.ppm;72;63;6;5;66;58;18
00004_00006.ppm;76;68;7;6;70;62;18
00004_00007.ppm;79;70;7;7;72;64;18
00004_00008.ppm;81;71;8;7;74;65;18
00004_00009.ppm;83;72;8;6;76;66;18
00004_00010.ppm;85;74;8;7;78;68;18
00004_00011.ppm;87;76;8;7;80;70;18
00004_00012.ppm;89;80;8;8;81;73;18
00004_00013.ppm;94;82;9;7;86;75;18
00004_00014.ppm;98;88;8;8;90;81;18
00004_00015.ppm;104;92;10;8;95;83;18
00004_00016.ppm;108;95;9;8;98;86;18
00004_00017.ppm;111;98;9;8;101;89;18
00004_00018.ppm;117;101;11;9;107;93;18
00004_00019.ppm;120;105;11;9;110;96;18
00004_00020.ppm;124;108;10;9;114;99;18
00004_00021.ppm;128;111;11;9;117;102;18
00004_00022.ppm;134;119;12;11;123;109;18
00004_00023.ppm;137;123;12;11;126;113;18
00004_00024.ppm;145;130;13;12;132;119;18
00004_00025.ppm;152;135;13;11;139;124;18
00004_00026.ppm;158;143;13;12;145;131;18
00004_00027.ppm;168;153;14;14;154;140;18
00004_00028.ppm;179;160;15;14;164;147;18
00004_00029.ppm;189;169;16;14;173;155;18
00005_00000.ppm;72;71;6;7;66;65;18
00005_00001.ppm;74;70;7;6;68;64;18
00005_00002.ppm;76;71;6;7;70;65;18
00005_00003.ppm;80;72;7;7;73;66;18
00005_00004.ppm;82;75;7;6;75;69;18
00005_00005.ppm;84;76;8;7;77;70;18
00005_00006.ppm;85;77;7;7;78;71;18
00005_00007.ppm;86;79;7;7;79;72;18
00005_00008.ppm;87;82;7;8;80;75;18
00005_00009.ppm;92;82;8;7;84;75;18
00005_00010.ppm;93;85;8;8;85;78;18
00005_00011.ppm;95;86;8;8;87;79;18
00005_00012.ppm;97;89;9;8;89;82;18
00005_00013.ppm;100;94;9;8;92;86;18
00005_00014.ppm;101;95;9;9;93;87;18
00005_00015.ppm;106;96;10;9;97;88;18
00005_00016.ppm;109;100;9;9;100;92;18
00005_00017.ppm;110;100;10;8;101;92;18
00005_00018.ppm;113;105;10;10;104;96;18
00005_00019.ppm;118;105;11;9;108;96;18
00005_00020.ppm;121;110;10;10;111;101;18
00005_00021.ppm;122;112;11;10;112;103;18
00005_00022.ppm;129;116;12;10;118;106;18
00005_00023.ppm;130;121;11;11;119;111;18
00005_00024.ppm;133;123;11;10;122;113;18
00005_00025.ppm;141;131;12;12;129;120;18
00005_00026.ppm;145;130;13;11;133;119;18
00005_00027.ppm;152;141;13;13;139;129;18
00005_00028.ppm;158;144;14;12;145;132;18
00005_00029.ppm;167;153;15;13;153;140;18
00006_00000.ppm;42;39;6;6;37;34;18
00006_00001.ppm;42;39;6;6;37;34;18
00006_00002.ppm;43;39;6;6;38;34;18
00006_00003.ppm;44;40;6;6;39;35;18
00006_00004.ppm;46;41;6;6;40;36;18
00006_00005.ppm;45;40;5;5;40;35;18
00006_00006.ppm;47;41;6;5;42;36;18
00006_00007.ppm;46;43;5;6;41;38;18
00006_00008.ppm;47;43;5;5;42;38;18
00006_00009.ppm;48;45;5;6;43;40;18
00006_00010.ppm;52;46;6;5;47;41;18
00006_00011.ppm;53;47;6;6;47;42;18
00006_00012.ppm;53;47;6;5;48;42;18
00006_00013.ppm;54;49;5;6;49;44;18
00006_00014.ppm;57;51;6;5;51;46;18
00006_00015.ppm;58;54;5;6;53;49;18
00006_00016.ppm;61;55;6;5;56;50;18
00006_00017.ppm;63;58;6;6;58;53;18
00006_00018.ppm;64;60;5;6;59;55;18
00006_00019.ppm;67;62;6;6;61;57;18
00006_00020.ppm;71;63;7;5;65;58;18
00006_00021.ppm;74;68;6;6;68;62;18
00006_00022.ppm;76;71;6;7;70;65;18
00006_00023.ppm;81;72;7;6;74;66;18
00006_00024.ppm;84;76;7;7;77;70;18
00006_00025.ppm;91;81;8;7;83;74;18
00006_00026.ppm;98;88;9;7;90;81;18
00006_00027.ppm;105;94;10;8;96;86;18
00006_00028.ppm;111;100;10;9;102;92;18
00006_00029.ppm;122;108;11;10;112;99;18
00007_00000.ppm;56;50;5;5;51;45;18
00007_00001.ppm;57;52;5;6;51;46;18
00007_00002.ppm;58;52;6;6;53;47;18
00007_00003.ppm;58;51;5;5;52;46;18
00007_00004.ppm;59;53;5;6;53;48;18
00007_00005.ppm;60;54;5;5;54;48;18
00007_00006.ppm;61;56;5;6;55;50;18
00007_00007.ppm;62;58;5;6;57;52;18
00007_00008.ppm;65;58;6;5;59;52;18
00007_00009.ppm;68;60;7;6;62;54;18
00007_00010.ppm;69;60;6;5;62;55;18
00007_00011.ppm;71;62;6;5;65;57;18
00007_00012.ppm;73;63;6;5;66;58;18
00007_00013.ppm;75;66;7;6;69;60;18
00007_00014.ppm;76;68;6;6;69;62;18
00007_00015.ppm;81;71;8;7;74;65;18
00007_00016.ppm;82;72;8;6;75;65;18
00007_00017.ppm;84;74;8;6;77;67;18
00007_00018.ppm;85;76;8;7;78;69;18
00007_00019.ppm;86;77;7;6;79;70;18
00007_00020.ppm;96;83;9;8;88;75;18
00007_00021.ppm;100;85;9;7;91;78;18
00007_00022.ppm;106;94;9;9;96;85;18
00007_00023.ppm;108;94;10;8;98;86;18
00007_00024.ppm;117;100;11;8;106;92;18
00007_00025.ppm;122;108;11;10;112;98;18
00007_00026.ppm;130;113;11;10;118;104;18
00007_00027.ppm;135;121;11;11;124;110;18
00007_00028.ppm;148;132;12;12;136;121;18
00007_00029.ppm;158;140;13;12;145;128;18
00008_00000.ppm;49;43;5;5;44;38;18
00008_00001.ppm;51;45;6;6;46;40;18
00008_00002.ppm;51;46;5;6;46;41;18
00008_00003.ppm;53;47;5;5;47;41;18
00008_00004.ppm;55;49;5;6;49;43;18
00008_00005.ppm;57;49;6;6;51;44;18
00008_00006.ppm;58;50;6;5;52;44;18
00008_00007.ppm;59;51;6;6;53;46;18
00008_00008.ppm;59;52;5;5;54;47;18
00008_00009.ppm;62;55;6;6;56;50;18
00008_00010.ppm;61;55;5;5;56;50;18
00008_00011.ppm;63;58;5;6;58;53;18
00008_00012.ppm;65;59;5;5;59;53;18
00008_00013.ppm;68;60;7;5;62;54;18
00008_00014.ppm;69;62;6;6;63;56;18
00008_00015.ppm;71;62;7;5;64;56;18
00008_00016.ppm;71;63;6;5;65;57;18
00008_00017.ppm;74;64;7;5;68;59;18
00008_00018.ppm;75;67;6;6;68;61;18
00008_00019.ppm;78;69;7;6;71;63;18
00008_00020.ppm;82;71;8;6;75;65;18
00008_00021.ppm;82;73;7;7;75;67;18
00008_00022.ppm;86;75;8;7;79;69;18
00008_00023.ppm;89;80;7;8;81;73;18
00008_00024.ppm;93;81;8;7;84;73;18
00008_00025.ppm;96;84;8;7;87;76;18
00008_00026.ppm;99;85;9;7;90;78;18
00008_00027.ppm;105;91;10;8;96;83;18
00008_00028.ppm;111;98;10;9;102;89;18
00008_00029.ppm;116;100;11;8;106;91;18
00009_00000.ppm;30;27;5;5;25;22;18
00009_00001.ppm;31;27;6;5;26;22;18
00009_00002.ppm;30;27;5;5;25;22;18
00009_00003.ppm;32;27;6;5;26;22;18
00009_00004.ppm;32;28;6;5;27;23;18
00009_00005.ppm;32;30;5;6;26;24;18
00009_00006.ppm;32;29;5;5;27;24;18
00009_00007.ppm;33;32;5;6;28;26;18
00009_00008.ppm;33;32;5;6;28;26;18
00009_00009.ppm;35;33;5;6;29;27;18
00009_00010.ppm;36;33;6;6;31;28;18
00009_00011.ppm;36;34;5;6;30;28;18
00009_00012.ppm;35;34;6;5;30;29;18
00009_00013.ppm;37;35;5;6;31;29;18
00009_00014.ppm;37;34;5;5;32;29;18
00009_00015.ppm;39;36;6;6;34;31;18
00009_00016.ppm;40;35;6;5;34;30;18
00009_00017.ppm;40;36;5;5;34;31;18
00009_00018.ppm;41;38;5;5;36;33;18
00009_00019.ppm;43;39;6;5;38;34;18
00009_00020.ppm;43;39;5;5;38;34;18
00009_00021.ppm;45;42;6;6;40;36;18
00009_00022.ppm;47;42;6;6;41;37;18
00009_00023.ppm;47;44;5;6;41;38;18
00009_00024.ppm;49;45;6;6;44;40;18
00009_00025.ppm;50;47;5;6;45;42;18
00009_00026.ppm;49;47;5;5;44;42;18
00009_00027.ppm;52;49;5;6;47;44;18
00009_00028.ppm;55;49;6;5;50;44;18
00009_00029.ppm;58;50;6;5;52;45;18
00010_00000.ppm;60;58;6;5;58;53;18
00010_00001.ppm;68;62;7;5;64;57;18
00010_00002.ppm;71;64;7;6;64;58;18
00010_00003.ppm;72;64;6;5;65;59;18
00010_00004.ppm;73;64;6;5;66;59;18
00010_00005.ppm;76;68;7;6;69;62;18
00010_00006.ppm;76;70;6;7;70;64;18
00010_00007.ppm;79;70;7;6;72;64;18
00010_00008.ppm;80;71;7;6;73;65;18
00010_00009.ppm;82;74;8;7;75;67;18
00010_00010.ppm;84;74;8;7;77;68;18
00010_00011.ppm;86;75;8;6;79;69;18
00010_00012.ppm;86;76;7;6;79;70;18
00010_00013.ppm;89;81;8;8;82;74;18
00010_00014.ppm;91;81;8;7;83;74;18
00010_00015.ppm;95;83;9;7;86;76;18
00010_00016.ppm;97;86;9;8;88;79;18
00010_00017.ppm;98;86;9;7;90;79;18
00010_00018.ppm;100;89;8;7;92;81;18
00010_00019.ppm;105;93;10;9;95;85;18
00010_00020.ppm;107;96;9;9;97;87;18
00010_00021.ppm;110;98;9;8;100;89;18
00010_00022.ppm;111;100;9;8;102;91;18
00010_00023.ppm;117;106;11;9;107;96;18
00010_00024.ppm;119;107;11;9;108;98;18
00010_00025.ppm;122;111;11;9;112;102;18
00010_00026.ppm;131;119;11;11;119;108;18
00010_00027.ppm;135;120;12;10;123;109;18
00010_00028.ppm;144;125;13;11;131;115;18
00010_00029.ppm;144;130;13;12;135;118;18
00011_00000.ppm;29;28;6;6;24;23;18
00011_00001.ppm;29;28;5;5;24;23;18
00011_00002.ppm;31;29;6;5;26;24;18
00011_00003.ppm;31;29;6;5;26;24;18
00011_00004.ppm;32;30;6;6;27;25;18
00011_00005.ppm;32;30;5;5;27;24;18
00011_00006.ppm;32;30;5;5;27;25;18
00011_00007.ppm;33;32;5;6;28;27;18
00011_00008.ppm;33;31;5;5;28;26;18
00011_00009.ppm;35;34;5;6;30;29;18
00011_00010.ppm;36;35;5;6;31;30;18
00011_00011.ppm;38;35;5;5;33;30;18
00011_00012.ppm;40;36;6;5;34;31;18
00011_00013.ppm;40;39;6;6;35;34;18
00011_00014.ppm;41;39;5;6;36;34;18
00011_00015.ppm;43;39;6;5;37;33;18
00011_00016.ppm;44;41;5;5;39;36;18
00011_00017.ppm;46;45;5;6;41;39;18
00011_00018.ppm;49;47;5;6;44;42;18
00011_00019.ppm;53;50;6;6;48;45;18
00011_00020.ppm;56;53;5;6;51;48;18
00011_00021.ppm;60;55;6;5;55;50;18
00011_00022.ppm;64;59;5;5;59;54;18
00011_00023.ppm;70;63;6;5;63;58;18
00011_00024.ppm;80;71;7;6;73;65;18
00011_00025.ppm;87;80;8;8;79;73;18
00011_00026.ppm;96;88;9;8;88;80;18
00011_00027.ppm;106;98;9;9;97;90;18
00011_00028.ppm;129;117;11;11;117;106;18
00011_00029.ppm;153;134;13;12;140;123;18
00012_00000.ppm;36;38;5;6;31;33;18
00012_00001.ppm;36;38;5;6;31;33;18
00012_00002.ppm;37;37;6;5;32;32;18
00012_00003.ppm;38;38;6;6;32;33;18
00012_00004.ppm;38;39;6;6;32;33;18
00012_00005.ppm;37;38;5;5;32;33;18
00012_00006.ppm;37;39;5;6;32;34;18
00012_00007.ppm;38;39;6;6;33;34;18
00012_00008.ppm;34;34;5;5;29;29;18
00012_00009.ppm;37;38;5;5;32;33;18
00012_00010.ppm;35;36;6;6;30;31;18
00012_00011.ppm;38;38;5;5;32;33;18
00012_00012.ppm;39;39;6;5;33;33;18
00012_00013.ppm;39;40;6;6;34;35;18
00012_00014.ppm;38;40;5;5;33;35;18
00012_00015.ppm;39;41;5;5;33;35;18
00012_00016.ppm;39;41;5;5;34;36;18
00012_00017.ppm;37;39;6;6;32;33;18
00012_00018.ppm;40;42;6;6;35;37;18
00012_00019.ppm;40;41;6;5;35;36;18
00012_00020.ppm;42;43;6;5;36;37;18
00012_00021.ppm;42;43;6;5;37;38;18
00012_00022.ppm;45;45;6;5;39;40;18
00012_00023.ppm;46;47;6;5;41;42;18
00012_00024.ppm;47;47;6;5;41;41;18
00012_00025.ppm;40;48;5;6;34;42;18
00012_00026.ppm;50;49;6;5;45;43;18
00012_00027.ppm;52;50;6;6;47;45;18
00012_00028.ppm;54;50;5;5;49;45;18
00012_00029.ppm;56;52;6;6;50;46;18
00013_00000.ppm;35;35;5;5;30;30;18
00013_00001.ppm;40;39;6;5;35;34;18
00013_00002.ppm;42;41;6;5;37;36;18
00013_00003.ppm;42;42;6;6;37;37;18
00013_00004.ppm;42;42;6;6;37;37;18
00013_00005.ppm;41;41;5;5;36;36;18
00013_00006.ppm;43;43;5;5;38;38;18
00013_00007.ppm;44;43;6;5;39;38;18
00013_00008.ppm;40;40;6;6;35;35;18
00013_00009.ppm;45;46;5;6;40;41;18
00013_00010.ppm;46;46;6;6;41;41;18
00013_00011.ppm;48;48;6;6;43;43;18
00013_00012.ppm;40;40;5;5;35;35;18
00013_00013.ppm;43;43;6;6;38;38;18
00013_00014.ppm;44;44;5;5;38;39;18
00013_00015.ppm;41;41;5;5;36;36;18
00013_00016.ppm;47;46;6;5;42;41;18
00013_00017.ppm;49;49;6;6;44;44;18
00013_00018.ppm;49;50;5;6;44;45;18
00013_00019.ppm;52;51;6;5;47;46;18
00013_00020.ppm;54;54;6;6;49;49;18
00013_00021.ppm;53;53;5;5;48;48;18
00013_00022.ppm;54;57;6;5;49;52;18
00013_00023.ppm;72;72;7;7;66;66;18
00013_00024.ppm;73;74;6;7;67;68;18
00013_00025.ppm;88;87;8;7;81;80;18
00013_00026.ppm;91;92;8;9;83;84;18
00013_00027.ppm;98;98;9;9;90;90;18
00013_00028.ppm;108;107;10;9;99;98;18
00013_00029.ppm;111;112;9;10;102;103;18
00014_00000.ppm;35;35;6;6;30;30;18
00014_00001.ppm;37;36;6;5;32;31;18
00014_00002.ppm;37;36;6;5;32;31;18
00014_00003.ppm;38;38;6;6;33;33;18
00014_00004.ppm;39;39;6;6;34;34;18
00014_00005.ppm;38;39;5;6;33;34;18
00014_00006.ppm;38;37;6;5;33;32;18
00014_00007.ppm;40;39;6;5;35;34;18
00014_00008.ppm;39;39;5;5;34;34;18
00014_00009.ppm;42;41;6;5;37;36;18
00014_00010.ppm;43;44;5;6;38;39;18
00014_00011.ppm;45;44;6;5;40;39;18
00014_00012.ppm;46;46;6;6;41;41;18
00014_00013.ppm;46;45;6;5;41;40;18
00014_00014.ppm;46;51;5;6;41;46;18
00014_00015.ppm;49;49;5;5;44;44;18
00014_00016.ppm;48;49;6;5;43;44;18
00014_00017.ppm;50;53;6;6;45;48;18
00014_00018.ppm;52;52;6;6;47;47;18
00014_00019.ppm;52;52;5;5;47;47;18
00014_00020.ppm;54;54;5;5;49;49;18
00014_00021.ppm;63;63;5;5;58;58;18
00014_00022.ppm;67;68;6;7;61;62;18
00014_00023.ppm;69;67;6;6;63;61;18
00014_00024.ppm;82;79;8;7;75;72;18
00014_00025.ppm;84;76;8;6;77;70;18
00014_00026.ppm;92;92;9;9;84;84;18
00014_00027.ppm;99;99;9;9;91;91;18
00014_00028.ppm;108;108;10;10;99;99;18
00014_00029.ppm;119;120;11;10;109;110;18
00015_00000.ppm;40;39;6;5;35;34;18
00015_00001.ppm;41;42;5;6;36;37;18
00015_00002.ppm;41;42;5;6;36;37;18
00015_00003.ppm;43;43;5;5;38;38;18
00015_00004.ppm;43;43;6;6;38;38;18
00015_00005.ppm;42;42;6;6;37;37;18
00015_00006.ppm;43;44;5;6;38;39;18
00015_00007.ppm;43;43;5;5;38;38;18
00015_00008.ppm;46;46;6;6;41;41;18
00015_00009.ppm;45;45;5;5;40;40;18
00015_00010.ppm;45;46;5;6;40;41;18
00015_00011.ppm;46;46;6;6;41;41;18
00015_00012.ppm;51;52;5;6;46;47;18
00015_00013.ppm;53;53;5;5;48;48;18
00015_00014.ppm;56;56;6;6;51;51;18
00015_00015.ppm;60;59;6;5;55;54;18
00015_00016.ppm;62;61;6;5;57;56;18
00015_00017.ppm;60;59;6;5;55;54;18
00015_00018.ppm;68;67;7;6;62;61;18
00015_00019.ppm;68;67;7;6;62;61;18
00015_00020.ppm;76;76;7;7;70;70;18
00015_00021.ppm;75;76;6;7;69;70;18
00015_00022.ppm;83;83;7;7;76;76;18
00015_00023.ppm;85;85;8;8;78;78;18
00015_00024.ppm;88;88;7;7;81;81;18
00015_00025.ppm;94;93;9;8;86;85;18
00015_00026.ppm;100;101;8;9;92;93;18
00015_00027.ppm;110;104;9;9;101;95;18
00015_00028.ppm;118;109;11;10;108;100;18
00015_00029.ppm;121;121;10;10;111;111;18
00016_00000.ppm;30;27;5;6;25;22;18
00016_00001.ppm;30;26;5;5;25;21;18
00016_00002.ppm;31;28;6;6;26;23;18
00016_00003.ppm;31;28;5;6;25;23;18
00016_00004.ppm;31;29;5;6;25;23;18
00016_00005.ppm;32;28;6;5;27;23;18
00016_00006.ppm;33;29;6;5;28;24;18
00016_00007.ppm;33;31;5;6;28;26;18
00016_00008.ppm;35;31;6;5;29;25;18
00016_00009.ppm;35;31;5;5;29;26;18
00016_00010.ppm;36;33;6;6;31;28;18
00016_00011.ppm;37;32;6;5;31;27;18
00016_00012.ppm;37;33;5;5;31;28;18
00016_00013.ppm;38;34;6;5;33;29;18
00016_00014.ppm;40;35;6;5;34;30;18
00016_00015.ppm;39;37;5;6;34;32;18
00016_00016.ppm;41;38;6;6;36;33;18
00016_00017.ppm;41;38;5;5;36;33;18
00016_00018.ppm;43;40;6;6;38;35;18
00016_00019.ppm;45;42;6;6;39;36;18
00016_00020.ppm;45;43;5;6;39;37;18
00016_00021.ppm;47;45;5;6;41;39;18
00016_00022.ppm;50;46;6;6;44;41;18
00016_00023.ppm;51;47;6;5;46;42;18
00016_00024.ppm;53;50;5;6;47;45;18
00016_00025.ppm;56;52;6;5;51;46;18
00016_00026.ppm;60;55;6;6;54;50;18
00016_00027.ppm;63;58;6;5;57;52;18
00016_00028.ppm;67;62;6;6;61;57;18
00016_00029.ppm;71;65;6;6;65;60;18
00017_00000.ppm;27;26;5;6;21;21;18
00017_00001.ppm;27;27;5;6;22;22;18
00017_00002.ppm;29;27;5;6;24;22;18
00017_00003.ppm;31;27;6;6;25;22;18
00017_00004.ppm;32;29;6;6;27;24;18
00017_00005.ppm;34;30;6;6;28;25;18
00017_00006.ppm;32;30;6;5;26;24;18
00017_00007.ppm;32;29;5;5;27;24;18
00017_00008.ppm;36;31;6;5;31;26;18
00017_00009.ppm;33;34;5;6;27;28;18
00017_00010.ppm;35;33;5;5;29;28;18
00017_00011.ppm;36;34;6;5;30;29;18
00017_00012.ppm;40;35;6;5;35;30;18
00017_00013.ppm;39;36;5;6;34;31;18
00017_00014.ppm;41;36;6;5;36;31;18
00017_00015.ppm;41;37;5;5;36;31;18
00017_00016.ppm;44;39;6;6;39;34;18
00017_00017.ppm;46;41;6;6;41;36;18
00017_00018.ppm;46;42;5;6;40;36;18
00017_00019.ppm;48;42;6;5;43;37;18
00017_00020.ppm;53;49;6;6;48;44;18
00017_00021.ppm;56;52;6;6;51;46;18
00017_00022.ppm;58;52;6;5;53;47;18
00017_00023.ppm;60;55;6;6;55;50;18
00017_00024.ppm;64;58;6;5;59;53;18
00017_00025.ppm;69;62;6;5;63;57;18
00017_00026.ppm;75;69;7;6;69;63;18
00017_00027.ppm;82;74;8;6;74;67;18
00017_00028.ppm;85;81;8;8;78;74;18
00017_00029.ppm;97;93;8;8;89;85;18
00018_00000.ppm;44;42;6;6;39;37;18
00018_00001.ppm;43;41;5;5;38;36;18
00018_00002.ppm;43;43;5;6;38;38;18
00018_00003.ppm;44;45;5;6;39;40;18
00018_00004.ppm;47;44;6;5;42;39;18
00018_00005.ppm;48;45;6;5;43;40;18
00018_00006.ppm;50;47;6;6;45;42;18
00018_00007.ppm;52;51;5;6;47;46;18
00018_00008.ppm;52;51;5;6;47;46;18
00018_00009.ppm;55;53;5;5;50;48;18
00018_00010.ppm;56;54;6;6;51;49;18
00018_00011.ppm;55;53;5;5;50;48;18
00018_00012.ppm;58;56;5;5;53;51;18
00018_00013.ppm;58;56;5;5;53;51;18
00018_00014.ppm;58;56;5;5;53;51;18
00018_00015.ppm;60;57;5;6;55;52;18
00018_00016.ppm;64;61;5;6;59;56;18
00018_00017.ppm;70;63;6;5;64;58;18
00018_00018.ppm;75;69;7;6;69;63;18
00018_00019.ppm;76;69;7;7;70;63;18
00018_00020.ppm;82;73;8;7;75;67;18
00018_00021.ppm;82;71;7;6;75;65;18
00018_00022.ppm;87;76;7;7;80;70;18
00018_00023.ppm;87;75;7;6;80;69;18
00018_00024.ppm;94;82;8;8;86;75;18
00018_00025.ppm;99;87;9;8;91;80;18
00018_00026.ppm;105;93;9;8;96;85;18
00018_00027.ppm;111;98;9;8;102;90;18
00018_00028.ppm;119;106;10;10;109;97;18
00018_00029.ppm;128;106;12;9;117;97;18
00019_00000.ppm;40;39;6;5;35;34;18
00019_00001.ppm;39;40;5;6;34;35;18
00019_00002.ppm;39;39;5;5;34;34;18
00019_00003.ppm;40;40;6;6;35;35;18
00019_00004.ppm;40;40;5;5;35;35;18
00019_00005.ppm;41;40;6;5;36;35;18
00019_00006.ppm;42;42;5;5;37;37;18
00019_00007.ppm;42;42;5;5;37;37;18
00019_00008.ppm;44;44;5;5;39;39;18
