Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00002_00029.ppm;98;89;9;8;90;82;32
00003_00000.ppm;27;27;6;6;21;22;32
00003_00001.ppm;27;28;6;5;22;22;32
00003_00002.ppm;27;28;6;5;22;23;32
00003_00003.ppm;27;29;6;6;22;24;32
00003_00004.ppm;28;28;6;5;23;23;32
00003_00005.ppm;27;27;5;5;22;22;32
00003_00006.ppm;27;28;5;5;22;22;32
00003_00007.ppm;29;29;6;6;24;23;32
00003_00008.ppm;30;29;6;6;25;24;32
00003_00009.ppm;31;30;6;6;26;25;32
00003_00010.ppm;32;30;6;5;26;25;32
00003_00011.ppm;31;32;6;6;26;26;32
00003_00012.ppm;33;35;6;6;28;30;32
00003_00013.ppm;35;38;6;6;30;32;32
00003_00014.ppm;36;38;6;6;30;33;32
00003_00015.ppm;35;37;5;5;30;32;32
00003_00016.ppm;37;38;6;5;32;33;32
00003_00017.ppm;38;38;5;5;32;33;32
00003_00018.ppm;39;40;6;5;34;35;32
00003_00019.ppm;41;43;5;6;35;37;32
00003_00020.ppm;43;45;6;5;38;39;32
00003_00021.ppm;44;47;6;5;39;42;32
00003_00022.ppm;46;49;6;5;41;44;32
00003_00023.ppm;49;53;5;5;44;48;32
00003_00024.ppm;51;56;5;6;46;51;32
00003_00025.ppm;54;59;5;5;49;53;32
00003_00026.ppm;60;64;6;5;54;59;32
00003_00027.ppm;65;73;6;6;59;67;32
00003_00028.ppm;72;83;6;7;66;76;32
00003_00029.ppm;79;93;7;9;72;85;32
00004_00000.ppm;26;27;5;6;21;22;32
00004_00001.ppm;27;28;5;6;22;23;32
00004_00002.ppm;27;28;5;6;22;23;32
00004_00003.ppm;27;29;5;6;22;24;32
00004_00004.ppm;27;29;5;5;22;24;32
00004_00005.ppm;28;30;5;5;23;25;32
00004_00006.ppm;28;32;5;6;23;26;32
00004_00007.ppm;29;32;5;6;24;27;32
00004_00008.ppm;30;32;5;5;25;26;32
00004_00009.ppm;31;33;5;5;26;27;32
00004_00010.ppm;33;33;6;5;28;28;32
00004_00011.ppm;32;32;5;5;27;27;32
00004_00012.ppm;34;33;6;6;28;28;32
00004_00013.ppm;35;35;6;6;30;30;32
00004_00014.ppm;36;37;5;5;31;31;32
00004_00015.ppm;38;39;6;6;33;34;32
00004_00016.ppm;39;40;6;6;33;34;32
00004_00017.ppm;40;41;5;6;34;36;32
00004_00018.ppm;42;42;5;5;36;37;32
00004_00019.ppm;45;45;6;5;40;39;32
00004_00020.ppm;48;47;6;5;43;42;32
00004_00021.ppm;51;51;6;6;45;46;32
00004_00022.ppm;52;54;5;6;47;49;32
00004_00023.ppm;56;57;6;6;51;52;32
00004_00024.ppm;60;62;6;6;55;57;32
00004_00025.ppm;63;64;6;6;58;59;32
00004_00026.ppm;72;74;6;7;66;68;32
00004_00027.ppm;83;84;8;8;76;77;32
00004_00028.ppm;94;94;9;9;86;86;32
00004_00029.ppm;109;111;9;10;100;102;32
00005_00000.ppm;26;27;6;6;21;21;32
00005_00001.ppm;25;26;5;5;20;21;32
00005_00002.ppm;27;26;6;5;22;21;32
00005_00003.ppm;29;29;6;6;23;24;32
00005_00004.ppm;28;30;5;6;23;25;32
00005_00005.ppm;27;30;6;6;22;25;32
00005_00006.ppm;28;30;5;6;23;25;32
00005_00007.ppm;28;31;5;6;23;25;32
00005_00008.ppm;30;32;6;6;24;26;32
00005_00009.ppm;30;32;6;6;25;27;32
00005_00010.ppm;30;32;6;6;25;27;32
00005_00011.ppm;30;33;5;6;25;28;32
00005_00012.ppm;31;33;6;5;26;27;32
00005_00013.ppm;31;34;5;6;25;28;32
00005_00014.ppm;31;33;5;5;26;28;32
00005_00015.ppm;32;35;5;6;26;29;32
00005_00016.ppm;33;34;6;5;28;29;32
00005_00017.ppm;32;35;5;6;27;30;32
00005_00018.ppm;33;34;6;5;28;29;32
00005_00019.ppm;32;35;5;6;27;30;32
00005_00020.ppm;32;35;5;6;27;30;32
00005_00021.ppm;34;35;6;5;29;30;32
00005_00022.ppm;35;37;6;6;29;31;32
00005_00023.ppm;34;37;5;6;29;32;32
00005_00024.ppm;36;39;6;5;31;33;32
00005_00025.ppm;37;40;6;5;32;34;32
00005_00026.ppm;38;41;6;5;33;35;32
00005_00027.ppm;39;42;6;5;34;37;32
00005_00028.ppm;39;43;5;5;33;38;32
00005_00029.ppm;40;45;6;6;35;40;32
00006_00000.ppm;27;27;5;5;22;22;32
00006_00001.ppm;28;28;5;5;22;22;32
00006_00002.ppm;29;29;6;6;24;24;32
00006_00003.ppm;29;30;5;6;24;25;32
00006_00004.ppm;29;30;5;6;24;25;32
00006_00005.ppm;30;31;5;6;25;26;32
00006_00006.ppm;32;32;6;6;26;26;32
00006_00007.ppm;32;31;6;5;27;26;32
00006_00008.ppm;33;32;6;5;27;26;32
00006_00009.ppm;32;33;5;6;27;28;32
00006_00010.ppm;34;33;6;5;28;27;32
00006_00011.ppm;33;33;5;5;28;28;32
00006_00012.ppm;34;34;6;5;29;28;32
00006_00013.ppm;34;35;5;6;29;30;32
00006_00014.ppm;35;35;5;5;30;30;32
00006_00015.ppm;38;37;6;5;33;32;32
00006_00016.ppm;39;39;5;5;34;34;32
00006_00017.ppm;39;40;5;5;34;34;32
00006_00018.ppm;40;41;5;6;35;36;32
00006_00019.ppm;43;42;6;5;37;36;32
00006_00020.ppm;44;43;6;5;39;38;32
00006_00021.ppm;45;48;5;6;40;43;32
00006_00022.ppm;47;49;5;5;42;44;32
00006_00023.ppm;50;52;6;6;45;47;32
00006_00024.ppm;52;54;6;6;47;49;32
00006_00025.ppm;53;56;5;6;48;51;32
00006_00026.ppm;56;58;6;6;51;53;32
00006_00027.ppm;65;64;6;5;60;59;32
00006_00028.ppm;72;72;6;7;66;66;32
00006_00029.ppm;76;75;6;6;70;69;32
00007_00000.ppm;25;27;5;6;20;21;32
00007_00001.ppm;27;27;6;6;22;22;32
00007_00002.ppm;28;29;6;6;23;23;32
00007_00003.ppm;29;29;5;6;23;24;32
00007_00004.ppm;30;30;6;6;25;25;32
00007_00005.ppm;30;29;6;5;25;24;32
00007_00006.ppm;29;29;5;5;24;24;32
00007_00007.ppm;31;31;6;6;26;26;32
00007_00008.ppm;32;31;6;5;26;25;32
00007_00009.ppm;33;32;6;6;27;27;32
00007_00010.ppm;33;33;6;6;28;28;32
00007_00011.ppm;33;32;6;5;27;27;32
00007_00012.ppm;32;33;5;5;27;28;32
00007_00013.ppm;35;37;5;6;29;32;32
00007_00014.ppm;35;37;5;5;29;31;32
00007_00015.ppm;36;37;6;6;31;32;32
00007_00016.ppm;36;37;5;6;30;31;32
00007_00017.ppm;38;37;5;5;32;32;32
00007_00018.ppm;40;39;6;5;35;34;32
00007_00019.ppm;41;40;6;5;36;35;32
00007_00020.ppm;42;42;5;6;36;37;32
00007_00021.ppm;45;44;6;5;39;38;32
00007_00022.ppm;45;45;5;5;40;40;32
00007_00023.ppm;48;47;6;5;43;42;32
00007_00024.ppm;50;50;6;6;45;45;32
00007_00025.ppm;53;54;5;6;48;49;32
00007_00026.ppm;59;57;5;5;54;52;32
00007_00027.ppm;62;61;5;5;56;55;32
00007_00028.ppm;70;67;7;6;64;61;32
00007_00029.ppm;75;72;7;6;69;65;32
