Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00007_00005.ppm;30;32;5;6;25;27;42
00007_00006.ppm;31;31;6;5;26;26;42
00007_00007.ppm;30;32;5;6;25;27;42
00007_00008.ppm;30;32;5;6;25;27;42
00007_00009.ppm;32;32;6;5;27;27;42
00007_00010.ppm;32;32;6;5;27;27;42
00007_00011.ppm;33;34;6;6;28;29;42
00007_00012.ppm;32;34;5;6;27;29;42
00007_00013.ppm;34;36;5;6;29;31;42
00007_00014.ppm;34;35;5;5;29;30;42
00007_00015.ppm;36;37;5;5;31;32;42
00007_00016.ppm;38;38;6;5;33;33;42
00007_00017.ppm;38;40;5;6;33;35;42
00007_00018.ppm;39;40;5;5;34;35;42
00007_00019.ppm;41;41;6;5;36;36;42
00007_00020.ppm;44;46;6;6;39;41;42
00007_00021.ppm;44;46;5;5;39;41;42
00007_00022.ppm;47;50;5;6;42;45;42
00007_00023.ppm;49;50;6;5;44;45;42
00007_00024.ppm;51;53;6;5;46;48;42
00007_00025.ppm;52;56;5;6;47;51;42
00007_00026.ppm;56;58;5;5;51;53;42
00007_00027.ppm;58;62;5;6;53;57;42
00007_00028.ppm;63;69;5;7;58;63;42
00007_00029.ppm;68;69;7;6;62;63;42
