Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00007_00011.ppm;39;40;6;6;33;35;38
00007_00012.ppm;40;41;6;6;35;35;38
00007_00013.ppm;41;43;6;6;36;37;38
00007_00014.ppm;43;45;5;6;37;40;38
00007_00015.ppm;43;46;5;6;38;41;38
00007_00016.ppm;46;47;5;6;41;42;38
00007_00017.ppm;47;48;5;6;42;43;38
00007_00018.ppm;49;48;6;5;44;43;38
00007_00019.ppm;51;52;5;5;46;47;38
00007_00020.ppm;53;54;5;5;48;49;38
00007_00021.ppm;56;60;5;6;51;55;38
00007_00022.ppm;58;62;5;5;53;56;38
00007_00023.ppm;64;68;6;6;58;61;38
00007_00024.ppm;69;70;7;7;63;64;38
00007_00025.ppm;73;77;7;7;67;71;38
00007_00026.ppm;83;85;8;8;76;78;38
00007_00027.ppm;86;94;7;8;79;86;38
00007_00028.ppm;98;107;8;10;90;98;38
00007_00029.ppm;113;122;10;10;104;112;38
00008_00000.ppm;26;27;6;5;21;22;38
00008_00001.ppm;26;28;5;6;20;23;38
00008_00002.ppm;27;28;5;5;21;23;38
00008_00003.ppm;29;29;6;5;24;23;38
00008_00004.ppm;29;30;5;6;24;25;38
00008_00005.ppm;30;30;6;6;25;25;38
00008_00006.ppm;29;29;5;5;24;24;38
00008_00007.ppm;30;30;6;5;25;24;38
00008_00008.ppm;29;31;5;6;24;25;38
00008_00009.ppm;30;31;5;6;25;26;38
00008_00010.ppm;30;31;5;6;25;26;38
00008_00011.ppm;31;32;5;6;25;26;38
00008_00012.ppm;32;31;6;5;27;26;38
00008_00013.ppm;32;32;6;5;27;26;38
00008_00014.ppm;32;33;6;6;27;27;38
00008_00015.ppm;32;33;5;6;27;28;38
00008_00016.ppm;33;33;6;6;28;28;38
00008_00017.ppm;34;33;6;6;28;28;38
00008_00018.ppm;34;34;6;6;29;29;38
00008_00019.ppm;34;34;6;5;29;28;38
00008_00020.ppm;34;34;5;5;29;29;38
00008_00021.ppm;35;35;5;5;30;30;38
00008_00022.ppm;38;38;6;6;33;33;38
00008_00023.ppm;37;37;5;5;32;32;38
00008_00024.ppm;38;38;6;6;33;33;38
00008_00025.ppm;39;39;6;6;34;34;38
00008_00026.ppm;39;39;6;5;34;33;38
00008_00027.ppm;40;39;6;5;35;34;38
00008_00028.ppm;40;40;6;6;35;35;38
00008_00029.ppm;40;42;5;6;35;37;38
00009_00000.ppm;34;33;6;5;29;28;38
00009_00001.ppm;33;33;6;6;28;28;38
00009_00002.ppm;34;33;6;5;29;28;38
00009_00003.ppm;35;34;6;5;30;29;38
00009_00004.ppm;33;33;5;5;28;28;38
00009_00005.ppm;35;35;5;6;30;30;38
00009_00006.ppm;38;34;6;5;33;29;38
00009_00007.ppm;37;36;5;6;32;31;38
00009_00008.ppm;39;37;6;6;34;32;38
00009_00009.ppm;38;36;5;6;33;31;38
00009_00010.ppm;40;38;5;5;35;33;38
00009_00011.ppm;41;40;6;6;36;35;38
00009_00012.ppm;40;41;6;5;35;36;38
00009_00013.ppm;40;43;5;6;35;38;38
00009_00014.ppm;41;44;5;5;36;39;38
00009_00015.ppm;45;47;6;6;40;42;38
00009_00016.ppm;44;46;6;6;39;41;38
00009_00017.ppm;45;46;6;5;40;41;38
00009_00018.ppm;48;50;6;6;43;45;38
00009_00019.ppm;48;50;5;5;43;45;38
00009_00020.ppm;50;52;6;6;45;47;38
00009_00021.ppm;53;55;6;6;48;50;38
00009_00022.ppm;53;53;5;5;48;48;38
00009_00023.ppm;57;61;5;5;52;56;38
00009_00024.ppm;59;61;5;5;54;56;38
00009_00025.ppm;60;62;5;6;55;57;38
00009_00026.ppm;64;69;6;6;59;63;38
00009_00027.ppm;63;70;5;7;58;64;38
00009_00028.ppm;71;76;6;7;65;70;38
00009_00029.ppm;81;85;8;8;74;78;38
00010_00000.ppm;29;30;5;6;24;25;38
00010_00001.ppm;27;26;6;5;22;21;38
00010_00002.ppm;28;27;6;5;23;22;38
00010_00003.ppm;29;29;6;6;24;24;38
00010_00004.ppm;29;30;5;6;24;25;38
00010_00005.ppm;30;30;6;6;25;25;38
00010_00006.ppm;30;29;6;5;25;24;38
00010_00007.ppm;31;30;6;5;26;25;38
00010_00008.ppm;30;31;5;6;25;26;38
00010_00009.ppm;30;32;5;6;25;26;38
00010_00010.ppm;32;31;6;5;27;26;38
00010_00011.ppm;34;33;6;5;29;28;38
00010_00012.ppm;34;34;6;6;29;29;38
00010_00013.ppm;35;34;6;5;30;29;38
00010_00014.ppm;34;34;5;5;29;29;38
00010_00015.ppm;35;36;5;5;30;31;38
00010_00016.ppm;36;38;5;6;31;33;38
00010_00017.ppm;36;38;5;6;31;33;38
00010_00018.ppm;37;39;6;6;32;34;38
00010_00019.ppm;37;39;6;6;32;34;38
00010_00020.ppm;42;42;6;6;37;36;38
00010_00021.ppm;44;43;6;5;38;37;38
00010_00022.ppm;44;43;6;5;39;38;38
00010_00023.ppm;43;43;5;5;38;38;38
00010_00024.ppm;46;44;6;5;41;39;38
00010_00025.ppm;49;47;6;5;44;41;38
00010_00026.ppm;48;46;6;5;43;41;38
00010_00027.ppm;49;48;5;5;44;43;38
00010_00028.ppm;52;51;5;5;47;46;38
00010_00029.ppm;55;53;6;5;50;48;38
00011_00000.ppm;34;38;4;5;29;33;38
00011_00001.ppm;35;39;5;6;30;34;38
00011_00002.ppm;36;39;5;5;31;34;38
00011_00003.ppm;38;41;6;6;33;36;38
00011_00004.ppm;39;42;6;6;34;37;38
00011_00005.ppm;39;43;5;5;34;38;38
00011_00006.ppm;39;42;5;5;34;37;38
00011_00007.ppm;39;44;5;6;34;39;38
00011_00008.ppm;42;45;6;6;37;40;38
00011_00009.ppm;43;45;5;6;37;40;38
00011_00010.ppm;45;45;6;6;40;40;38
00011_00011.ppm;47;47;6;5;42;42;38
00011_00012.ppm;49;49;6;5;44;44;38
00011_00013.ppm;48;50;5;6;43;45;38
00011_00014.ppm;50;52;6;5;45;47;38
00011_00015.ppm;49;53;5;6;44;48;38
00011_00016.ppm;51;53;6;5;46;48;38
00011_00017.ppm;52;54;5;5;47;49;38
00011_00018.ppm;55;57;6;5;50;52;38
00011_00019.ppm;56;60;5;6;50;54;38
00011_00020.ppm;58;62;6;6;52;56;38
00011_00021.ppm;60;62;6;5;54;56;38
00011_00022.ppm;62;64;5;6;56;58;38
00011_00023.ppm;67;68;6;6;61;61;38
00011_00024.ppm;71;70;7;6;64;63;38
00011_00025.ppm;73;74;6;7;66;67;38
00011_00026.ppm;77;77;7;7;71;71;38
00011_00027.ppm;81;83;7;8;74;75;38
00011_00028.ppm;87;88;7;7;80;81;38
00011_00029.ppm;92;94;7;8;84;86;38
00012_00000.ppm;27;26;6;6;21;21;38
00012_00001.ppm;26;27;5;6;21;22;38
00012_00002.ppm;27;26;6;5;22;21;38
00012_00003.ppm;26;26;5;5;21;21;38
00012_00004.ppm;26;27;5;6;21;22;38
00012_00005.ppm;27;26;6;5;21;20;38
00012_00006.ppm;26;26;5;5;21;21;38
00012_00007.ppm;26;28;5;6;21;22;38
00012_00008.ppm;28;28;5;5;23;23;38
00012_00009.ppm;29;28;6;5;24;23;38
00012_00010.ppm;28;30;5;6;23;24;38
00012_00011.ppm;29;30;5;6;24;25;38
00012_00012.ppm;30;30;5;6;25;25;38
00012_00013.ppm;31;29;6;5;26;24;38
00012_00014.ppm;31;30;6;6;26;25;38
00012_00015.ppm;32;30;6;5;27;25;38
00012_00016.ppm;32;30;6;5;27;25;38
00012_00017.ppm;32;32;5;6;27;27;38
00012_00018.ppm;32;33;5;6;27;28;38
00012_00019.ppm;34;33;6;5;29;28;38
00012_00020.ppm;33;35;5;6;28;29;38
00012_00021.ppm;36;35;6;5;31;30;38
00012_00022.ppm;38;38;6;6;33;33;38
00012_00023.ppm;38;38;6;6;33;33;38
00012_00024.ppm;40;39;6;5;35;34;38
00012_00025.ppm;42;41;6;5;37;36;38
00012_00026.ppm;43;44;6;6;37;38;38
00012_00027.ppm;45;45;6;5;40;39;38
00012_00028.ppm;45;46;5;5;40;41;38
00012_00029.ppm;49;48;6;6;43;43;38
00013_00000.ppm;26;28;6;6;21;22;38
00013_00001.ppm;27;27;6;5;22;22;38
00013_00002.ppm;27;29;5;6;22;24;38
00013_00003.ppm;27;29;5;6;22;24;38
00013_00004.ppm;27;29;5;6;22;24;38
00013_00005.ppm;29;30;6;6;23;24;38
00013_00006.ppm;28;29;5;5;23;24;38
00013_00007.ppm;29;29;6;5;24;24;38
00013_00008.ppm;30;31;5;6;24;26;38
00013_00009.ppm;31;32;6;6;26;27;38
00013_00010.ppm;30;32;5;6;25;27;38
00013_00011.ppm;32;31;6;5;26;26;38
00013_00012.ppm;33;33;6;5;28;28;38
00013_00013.ppm;34;34;6;5;29;29;38
00013_00014.ppm;34;34;6;5;29;29;38
00013_00015.ppm;34;34;5;5;28;29;38
00013_00016.ppm;36;38;6;6;31;32;38
00013_00017.ppm;38;38;5;5;32;33;38
00013_00018.ppm;38;39;5;6;32;34;38
00013_00019.ppm;38;40;5;6;33;34;38
00013_00020.ppm;41;41;5;5;36;36;38
00013_00021.ppm;43;44;5;6;38;39;38
00013_00022.ppm;46;47;6;6;41;42;38
00013_00023.ppm;46;47;5;6;41;42;38
00013_00024.ppm;51;50;6;5;45;45;38
00013_00025.ppm;53;53;6;5;48;47;38
00013_00026.ppm;56;56;6;5;51;50;38
00013_00027.ppm;58;58;5;5;53;53;38
00013_00028.ppm;62;61;6;5;57;55;38
00013_00029.ppm;65;66;5;6;59;60;38
00014_00000.ppm;26;28;6;6;21;23;38
00014_00001.ppm;27;28;6;5;22;23;38
00014_00002.ppm;27;30;5;5;22;24;38
00014_00003.ppm;29;30;6;5;24;25;38
00014_00004.ppm;28;31;5;6;23;25;38
00014_00005.ppm;28;29;5;5;23;24;38
00014_00006.ppm;29;29;6;5;24;24;38
00014_00007.ppm;30;32;6;6;24;26;38
00014_00008.ppm;28;30;5;5;23;25;38
00014_00009.ppm;29;31;6;5;24;25;38
00014_00010.ppm;30;33;5;6;25;28;38
00014_00011.ppm;30;33;5;6;25;28;38
00014_00012.ppm;31;34;6;6;26;28;38
00014_00013.ppm;33;36;6;6;28;31;38
00014_00014.ppm;31;34;5;5;26;29;38
00014_00015.ppm;33;36;6;6;27;30;38
00014_00016.ppm;34;36;6;5;29;31;38
00014_00017.ppm;35;38;6;6;30;33;38
00014_00018.ppm;38;41;6;6;33;35;38
00014_00019.ppm;40;45;5;6;35;40;38
00014_00020.ppm;45;46;6;6;39;41;38
00014_00021.ppm;44;48;5;5;38;43;38
00014_00022.ppm;46;51;5;5;41;46;38
00014_00023.ppm;49;52;5;5;43;46;38
00014_00024.ppm;54;57;6;5;49;52;38
00014_00025.ppm;57;59;6;5;52;54;38
00014_00026.ppm;60;64;5;6;55;59;38
00014_00027.ppm;70;73;6;6;64;67;38
00014_00028.ppm;77;83;6;7;70;76;38
00014_00029.ppm;94;101;9;9;86;93;38
00015_00000.ppm;30;30;6;5;25;25;38
00015_00001.ppm;29;31;5;6;24;26;38
00015_00002.ppm;30;32;5;6;25;27;38
00015_00003.ppm;32;33;6;6;26;28;38
00015_00004.ppm;32;35;5;6;26;29;38
00015_00005.ppm;33;34;6;5;28;29;38
00015_00006.ppm;33;34;6;5;28;29;38
00015_00007.ppm;35;36;6;6;29;31;38
00015_00008.ppm;35;36;6;5;30;31;38
00015_00009.ppm;35;37;5;5;30;32;38
00015_00010.ppm;36;39;5;6;31;34;38
00015_00011.ppm;37;40;5;6;31;34;38
00015_00012.ppm;38;40;5;5;32;34;38
00015_00013.ppm;39;40;6;5;34;35;38
00015_00014.ppm;40;43;6;6;35;38;38
00015_00015.ppm;42;44;6;6;36;39;38
00015_00016.ppm;43;46;6;5;38;40;38
00015_00017.ppm;45;49;5;6;39;43;38
00015_00018.ppm;46;49;5;5;41;44;38
00015_00019.ppm;48;52;5;6;43;47;38
00015_00020.ppm;51;54;6;6;46;49;38
00015_00021.ppm;53;57;6;6;48;52;38
00015_00022.ppm;54;60;5;6;49;55;38
00015_00023.ppm;55;62;5;6;50;57;38
00015_00024.ppm;58;64;6;5;53;59;38
00015_00025.ppm;61;73;5;6;56;67;38
00015_00026.ppm;65;80;5;7;59;73;38
00015_00027.ppm;71;84;7;8;65;77;38
00015_00028.ppm;74;88;7;8;68;80;38
00015_00029.ppm;82;97;8;8;75;89;38
00016_00000.ppm;41;49;6;6;36;44;38
00016_00001.ppm;41;48;6;5;36;43;38
00016_00002.ppm;40;48;5;5;35;43;38
00016_00003.ppm;40;49;5;6;35;44;38
00016_00004.ppm;42;51;6;6;37;46;38
00016_00005.ppm;43;50;6;5;38;45;38
00016_00006.ppm;42;50;5;5;37;45;38
00016_00007.ppm;44;51;6;6;39;46;38
00016_00008.ppm;45;52;6;5;40;47;38
00016_00009.ppm;45;54;5;5;40;49;38
00016_00010.ppm;45;54;5;6;40;49;38
00016_00011.ppm;47;56;5;6;42;51;38
00016_00012.ppm;48;56;6;6;43;51;38
00016_00013.ppm;48;58;5;6;43;53;38
00016_00014.ppm;50;60;6;6;45;55;38
00016_00015.ppm;51;60;6;6;46;55;38
00016_00016.ppm;51;60;6;6;46;55;38
00016_00017.ppm;52;62;5;6;47;57;38
00016_00018.ppm;52;61;5;5;47;56;38
00016_00019.ppm;54;64;6;6;49;59;38
00016_00020.ppm;54;64;6;5;49;59;38
00016_00021.ppm;54;68;5;7;49;62;38
00016_00022.ppm;56;70;6;7;51;64;38
00016_00023.ppm;58;72;6;6;53;66;38
00016_00024.ppm;57;72;5;6;52;66;38
00016_00025.ppm;59;74;6;6;54;68;38
00016_00026.ppm;63;77;6;7;58;71;38
00016_00027.ppm;68;81;7;7;62;74;38
00016_00028.ppm;69;84;7;8;63;77;38
00016_00029.ppm;71;86;7;7;65;79;38
00017_00000.ppm;31;32;5;6;26;27;38
00017_00001.ppm;32;32;6;6;27;27;38
00017_00002.ppm;32;32;5;5;27;27;38
00017_00003.ppm;32;32;5;5;27;27;38
00017_00004.ppm;33;32;6;5;28;27;38
00017_00005.ppm;33;33;6;6;28;28;38
00017_00006.ppm;34;35;6;6;29;30;38
00017_00007.ppm;35;36;5;6;30;31;38
00017_00008.ppm;36;35;6;5;31;30;38
00017_00009.ppm;38;37;6;5;33;32;38
00017_00010.ppm;38;37;6;5;33;32;38
00017_00011.ppm;38;39;5;6;33;34;38
00017_00012.ppm;39;39;6;6;34;34;38
00017_00013.ppm;40;40;6;6;35;35;38
00017_00014.ppm;41;41;6;6;36;36;38
00017_00015.ppm;43;43;6;6;38;38;38
00017_00016.ppm;42;43;5;6;37;38;38
00017_00017.ppm;45;44;6;5;40;39;38
00017_00018.ppm;44;44;5;5;39;39;38
00017_00019.ppm;45;43;5;5;40;38;38
00017_00020.ppm;48;45;6;5;43;40;38
00017_00021.ppm;49;47;6;5;44;42;38
00017_00022.ppm;48;49;5;5;43;44;38
00017_00023.ppm;53;52;6;5;48;47;38
00017_00024.ppm;54;54;6;6;49;49;38
00017_00025.ppm;54;54;5;5;49;49;38
00017_00026.ppm;59;58;6;5;54;53;38
00017_00027.ppm;62;61;6;6;57;56;38
00017_00028.ppm;64;68;5;7;59;62;38
00017_00029.ppm;67;67;6;6;61;61;38
00018_00000.ppm;29;29;6;6;24;24;38
00018_00001.ppm;29;29;6;6;24;24;38
00018_00002.ppm;29;29;6;6;24;24;38
00018_00003.ppm;30;29;6;5;25;24;38
00018_00004.ppm;29;30;5;6;24;25;38
00018_00005.ppm;30;30;5;5;25;25;38
00018_00006.ppm;30;31;5;6;25;26;38
00018_00007.ppm;30;31;5;6;25;26;38
00018_00008.ppm;31;31;6;5;26;26;38
00018_00009.ppm;32;31;6;5;27;26;38
00018_00010.ppm;32;32;6;6;27;27;38
00018_00011.ppm;30;31;5;6;25;26;38
00018_00012.ppm;31;30;6;5;26;25;38
00018_00013.ppm;32;31;6;5;27;26;38
00018_00014.ppm;31;32;5;6;26;27;38
00018_00015.ppm;47;47;6;6;42;42;38
00018_00016.ppm;47;46;6;5;42;41;38
00018_00017.ppm;48;50;5;5;43;45;38
00018_00018.ppm;49;49;6;6;44;44;38
00018_00019.ppm;50;51;5;6;45;46;38
00018_00020.ppm;51;52;5;5;46;47;38
00018_00021.ppm;54;52;6;5;49;47;38
00018_00022.ppm;55;57;6;6;50;52;38
00018_00023.ppm;55;57;6;5;50;52;38
00018_00024.ppm;56;60;5;6;51;55;38
00018_00025.ppm;58;61;5;6;53;56;38
00018_00026.ppm;60;62;5;5;55;57;38
00018_00027.ppm;63;67;5;6;58;61;38
00018_00028.ppm;67;70;6;7;61;64;38
00018_00029.ppm;73;74;7;6;67;68;38
00019_00000.ppm;29;29;5;5;24;24;38
00019_00001.ppm;30;30;5;5;25;25;38
00019_00002.ppm;30;30;5;5;25;25;38
00019_00003.ppm;30;30;5;5;25;25;38
00019_00004.ppm;31;30;6;5;26;25;38
00019_00005.ppm;32;32;6;6;27;27;38
00019_00006.ppm;32;32;6;6;27;27;38
00019_00007.ppm;32;33;5;6;27;28;38
00019_00008.ppm;32;32;5;6;27;27;38
